Date	Query	IsImplicitIntent	State	Country	PopularityScore
2021-01-01	コロナ 感染者 数	True	Tochigi	Japan	100
2021-01-01	georgia department of public health	True	Georgia	United States	4
2021-01-01	doctolib	True	Occitanie	France	61
2021-01-01	curative covid test	False	Florida	United States	1
2021-01-01	covid sydney	False	California	United States	1
2021-01-01	capitalregionvax org	True	New York	United States	1
2021-01-01	vaccine for coronavirus update	False	Texas	United States	2
2021-01-01	coronavirus statistics	False	Oregon	United States	4
2021-01-01	covid 19 symptoms	False	Delaware	United States	4
2021-01-01	trump twitter	True	Colorado	United States	17
2021-01-01	coronavirus statistics in colorado	False	Colorado	United States	1
2021-01-01	trump twitter	True	Massachusetts	United States	11
2021-01-01	stimulus checks	True	North Carolina	United States	4
2021-01-01	coronavirus update	False	West Virginia	United States	10
2021-01-01	superdrug	True	Plymouth	United Kingdom	5
2021-01-01	coronavirus update	False	Washington	United States	27
2021-01-01	couvre feu allier	True	Auvergne-Rhone-Alpes	France	4
2021-01-01	currys pc world	True	Highland	United Kingdom	100
2021-01-01	la poste	True	Brittany	France	46
2021-01-01	コロナ	True	Tochigi	Japan	100
2021-01-01	coronavirus vaccine	False	Alabama	United States	1
2021-01-01	morrisons	True	Telford And Wrekin	United Kingdom	54
2021-01-01	screwfix	True	Wrexham	United Kingdom	17
2021-01-01	新型 コロナ ウイルス	False	Saitama	Japan	30
2021-01-01	hmrc login	True	Glasgow City	United Kingdom	14
2021-01-01	how many people have died from coronavirus	False	Wisconsin	United States	1
2021-01-01	aftonbladet senaste nytt	True	Vastra Gotalands Lan	Sweden	18
2021-01-01	stimulus	True	Nebraska	United States	2
2021-01-01	the range	True	Hartlepool	United Kingdom	1
2021-01-01	wickes	True	Leicester City	United Kingdom	27
2021-01-01	walgreens com covid19testing	False	Texas	United States	1
2021-01-01	victoria coronavirus update	False	South Australia	Australia	35
2021-01-01	covid 19 florida	False	Pennsylvania	United States	1
2021-01-01	superdrug	True	Cardiff	United Kingdom	2
2021-01-01	morrisons	True	South Lanarkshire	United Kingdom	23
2021-01-01	alameda county	True	California	United States	1
2021-01-01	cares act	True	California	United States	1
2021-01-01	coronavirus worldometer	False	Florida	United States	1
2021-01-01	coronavirus trends	False	West Virginia	United States	3
2021-01-01	sd coronavirus update	False	South Dakota	United States	8
2021-01-01	bandana face mask	True	Texas	United States	1
2021-01-01	covid	False	Auvergne-Rhone-Alpes	France	20
2021-01-01	jet2	True	Greater Manchester	United Kingdom	4
2021-01-01	radio gütersloh	True	North Rhine-Westphalia	Germany	2
2021-01-01	alto adige	True	Lombardy	Italy	4
2021-01-01	irs stimulus tracker	True	Montana	United States	7
2021-01-01	covid sa	False	South Australia	Australia	5
2021-01-01	コロナ	True	Yamaguchi	Japan	100
2021-01-01	covid cases	False	Victoria	Australia	1
2021-01-01	gregg county texas	True	Texas	United States	1
2021-01-01	coronavirus tracker	False	California	United States	2
2021-01-01	north carolina covid vaccine priority	False	North Carolina	United States	1
2021-01-01	coventry building society	True	Essex	United Kingdom	4
2021-01-01	코로나	True	North Gyeongsang	Korea (South)	1
2021-01-01	cleveland clinic florida	True	Florida	United States	4
2021-01-01	currys pc world	True	Leicestershire	United Kingdom	57
2021-01-01	walgreens covid testing	False	Texas	United States	4
2021-01-01	screwfix	True	Carmarthenshire	United Kingdom	25
2021-01-01	debenhams uk	True	Devon	United Kingdom	32
2021-01-01	lloyds online banking	True	North Yorkshire	United Kingdom	100
2021-01-01	qld border restrictions	True	New South Wales	Australia	7
2021-01-01	coronavirus uk	False	Derby City	United Kingdom	3
2021-01-01	coronavirus update	False	Hertfordshire	United Kingdom	2
2021-01-01	coronavirus updates	False	Alabama	United States	1
2021-01-01	covid 19	False	Auvergne-Rhone-Alpes	France	31
2021-01-01	cuomo news	True	New York	United States	1
2021-01-01	atlantic health system	True	New Jersey	United States	4
2021-01-01	coronavirus update	False	Belfast City	United Kingdom	1
2021-01-01	coronavirus statistics in west virginia	False	West Virginia	United States	3
2021-01-01	ilani casino	True	Washington	United States	2
2021-01-01	nsw health covid 19 update	False	Victoria	Australia	7
2021-01-01	covid in my area	False	London	United Kingdom	1
2021-01-01	tesco home delivery	True	Cardiff	United Kingdom	6
2021-01-01	coronavirus	False	Liguria	Italy	12
2021-01-01	cisss de lanaudière	True	Quebec	Canada	3
2021-01-01	québec covid 19	False	Quebec	Canada	4
2021-01-01	hln nieuws	True	Antwerp	Belgium	65
2021-01-01	福岡 市	True	Fukuoka	Japan	25
2021-01-01	doctolib mon compte	True	Occitanie	France	5
2021-01-01	bronson mychart login	True	Michigan	United States	4
2021-01-01	walgreens covid vaccine	False	Texas	United States	1
2021-01-01	coronavirus	False	West Virginia	United States	2
2021-01-01	waitrose	True	Leicester City	United Kingdom	10
2021-01-01	jet2 flights	True	Greater Manchester	United Kingdom	10
2021-01-01	cox health portal	True	Missouri	United States	3
2021-01-01	wickes	True	East Sussex	United Kingdom	22
2021-01-01	currys pc world	True	South Lanarkshire	United Kingdom	100
2021-01-01	東京 都 コロナ	True	Fukuoka	Japan	21
2021-01-01	ameli	True	Hauts-De-France	France	92
2021-01-01	koronawirus	False	Mazowieckie	Poland	18
2021-01-01	covid 19 allemagne	False	Auvergne-Rhone-Alpes	France	2
2021-01-01	where s my stimulus check	True	Georgia	United States	13
2021-01-01	irs gov coronavirus	False	Michigan	United States	2
2021-01-01	coronavirus statistics	False	Wisconsin	United States	3
2021-01-01	covid 19 update	False	Illinois	United States	5
2021-01-01	covid 19 statistics	False	Pennsylvania	United States	1
2021-01-01	cdc coronavirus update	False	Texas	United States	2
2021-01-01	smyths	True	Medway	United Kingdom	8
2021-01-01	covid vaccine	False	Colorado	United States	1
2021-01-01	east anglian daily times	True	London	United Kingdom	1
2021-01-01	コロナ 症状	True	Osaka	Japan	16
2021-01-01	b and q diy store	True	Lancashire	United Kingdom	6
2021-01-01	coronavirus nsw	False	New South Wales	Australia	15
2021-01-01	covid tracker	False	Arizona	United States	4
2021-01-01	coronavirus	False	Bristol	United Kingdom	3
2021-01-01	nieuws	True	Limburg	Netherlands	1
2021-01-01	service nsw app download	True	New South Wales	Australia	2
2021-01-01	walgreens pharmacy covid vaccine	False	Texas	United States	1
2021-01-01	covidvaccine nj gov	False	New Jersey	United States	1
2021-01-01	montana coronavirus	False	Montana	United States	9
2021-01-01	covid test results ontario	False	Ontario	Canada	48
2021-01-01	cdc quarantine guidelines	True	West Virginia	United States	1
2021-01-01	nuovo dpcm	True	Lombardy	Italy	2
2021-01-01	currys pc world	True	Scotland	United Kingdom	72
2021-01-01	新型 コロナ ウイルス	False	Fukuoka	Japan	27
2021-01-01	コロナ ウイルス	False	Ibaraki	Japan	1
2021-01-01	the range	True	Cardiff	United Kingdom	11
2021-01-01	covid 19 france	False	Auvergne-Rhone-Alpes	France	25
2021-01-01	stimulus check 2	True	Kansas	United States	3
2021-01-01	coronavirus update	False	Cheshire West And Chester	United Kingdom	16
2021-01-01	pajemploi	True	Normandy	France	100
2021-01-01	top news local	True	North Carolina	United States	2
2021-01-01	jet2holidays	True	North Yorkshire	United Kingdom	1
2021-01-01	lee health	True	Florida	United States	1
2021-01-01	us covid deaths	False	California	United States	1
2021-01-01	jet2 holidays 2021	True	Greater Manchester	United Kingdom	20
2021-01-01	trump twitter	True	Oregon	United States	10
2021-01-01	tui	True	Leicester City	United Kingdom	12
2021-01-01	coronavirus update	False	Alabama	United States	9
2021-01-01	nachrichten aktuell	True	Thuringia	Germany	1
2021-01-01	covid testing sites near me	False	Colorado	United States	1
2021-01-01	bamlanivimab	True	Texas	United States	3
2021-01-01	zona rossa regole	True	Apulia	Italy	1
2021-01-01	wecandoitsa com	True	Texas	United States	5
2021-01-01	2nd stimulus check update	True	West Virginia	United States	1
2021-01-01	stimulus check	True	Hawaii	United States	95
2021-01-01	tesco home delivery	True	Plymouth	United Kingdom	3
2021-01-01	screwfix	True	Hertfordshire	United Kingdom	66
2021-01-01	where s my stimulus check	True	Arkansas	United States	11
2021-01-01	geoportail fr	True	Bourgogne-Franche-Comte	France	11
2021-01-01	111 nhs online	True	Greater Manchester	United Kingdom	3
2021-01-01	covid 19 usa	False	Auvergne-Rhone-Alpes	France	1
2021-01-01	coronavirus	False	Tuscany	Italy	7
2021-01-01	covid 19 vaccine	False	North Carolina	United States	2
2021-01-01	nsw covid hotspots	False	New South Wales	Australia	2
2021-01-01	疫情	True	Shanxi	China	1
2021-01-01	nhk コロナ	True	Hiroshima	Japan	1
2021-01-01	コロナ 症状	True	Fukuoka	Japan	1
2021-01-01	aifa	True	Lombardy	Italy	6
2021-01-01	stimulus update today	True	Washington	United States	100
2021-01-01	costco online	True	Florida	United States	14
2021-01-01	pfizer covid vaccine	False	Ohio	United States	1
2021-01-01	covid 19 symptoms	False	Pennsylvania	United States	6
2021-01-01	coronavirus update	False	Vermont	United States	10
2021-01-01	tui	True	Cardiff	United Kingdom	6
2021-01-01	scottish government coronavirus update	False	Aberdeen City	United Kingdom	1
2021-01-01	wellmed	True	Texas	United States	1
2021-01-01	covid	False	Andalusia	Spain	2
2021-01-01	covid symptoms	False	California	United States	6
2021-01-01	tagesschau	True	Schleswig-Holstein	Germany	100
2021-01-01	worldometers coronavirus	False	Ile-De-France	France	2
2021-01-01	stimulus checks	True	California	United States	4
2021-01-01	stimulus check 2	True	Idaho	United States	2
2021-01-01	jet2holidays	True	Greater Manchester	United Kingdom	26
2021-01-01	waitrose	True	East Sussex	United Kingdom	27
2021-01-01	covid allemagne	False	Auvergne-Rhone-Alpes	France	3
2021-01-01	montana coronavirus update	False	Montana	United States	13
2021-01-01	luke letlow	True	Wisconsin	United States	2
2021-01-01	cvs covid 19 testing	False	Florida	United States	3
2021-01-01	疫情	True	Shanghai	China	100
2021-01-01	expressen	True	Vastmanlands Lan	Sweden	1
2021-01-01	the range	True	Worcestershire	United Kingdom	16
2021-01-01	コロナ 感染者 数	True	Fukuoka	Japan	60
2021-01-01	uchealth colorado	True	Colorado	United States	2
2021-01-01	virginia coronavirus cases	False	Virginia	United States	1
2021-01-01	coronavirus updates	False	Washington	United States	4
2021-01-01	geoportail fr	True	Auvergne-Rhone-Alpes	France	42
2021-01-01	sainsburys	True	Staffordshire	United Kingdom	6
2021-01-01	waitrose	True	Worcestershire	United Kingdom	4
2021-01-01	tier 4 restrictions	True	Leicester City	United Kingdom	4
2021-01-01	where is my stimulus payment	True	Texas	United States	12
2021-01-01	冠 状 病毒	False	Shanghai	China	4
2021-01-01	lloyds online banking	True	North Lincolnshire	United Kingdom	90
2021-01-01	sainsburys groceries	True	Newport	United Kingdom	1
2021-01-01	phoenix reisen	True	Lower Saxony	Germany	1
2021-01-01	debenhams uk	True	Gwynedd	United Kingdom	1
2021-01-01	covid france	False	Auvergne-Rhone-Alpes	France	6
2021-01-01	care now urgent care	True	Texas	United States	2
2021-01-01	superdrug	True	Belfast City	United Kingdom	13
2021-01-01	debenhams uk	True	Bristol	United Kingdom	16
2021-01-01	コロナ 症状	True	Kumamoto	Japan	1
2021-01-01	コロナ ウイルス	False	Fukuoka	Japan	9
2021-01-01	the range	True	Plymouth	United Kingdom	100
2021-01-01	jet2 holidays 2021	True	North Yorkshire	United Kingdom	4
2021-01-01	tui holidays	True	Cardiff	United Kingdom	2
2021-01-01	coronavirus map	False	Arkansas	United States	1
2021-01-01	tennessee coronavirus	False	Tennessee	United States	4
2021-01-01	stimulus update today	True	Shanghai	China	35
2021-01-01	covid saguenay	False	Quebec	Canada	5
2021-01-01	qld border pass	True	Victoria	Australia	2
2021-01-01	コロナ	True	Fukuoka	Japan	100
2021-01-01	cuomo press conference today	True	New York	United States	2
2021-01-01	volotea	True	Ile-De-France	France	2
2021-01-01	costco online	True	New York	United States	8
2021-01-01	john bishop	True	Greater Manchester	United Kingdom	5
2021-01-01	the range	True	East Sussex	United Kingdom	25
2021-01-01	stimulus check	True	Shanghai	China	4
2021-01-01	alachua county health department	True	Florida	United States	1
2021-01-01	notizie oggi	True	Lombardy	Italy	4
2021-01-01	the range	True	Leicester City	United Kingdom	14
2021-01-01	nhk コロナ	True	Fukuoka	Japan	3
2021-01-01	cineworld	True	London	United Kingdom	1
2021-01-01	koronawirus w polsce	True	Mazowieckie	Poland	70
2021-01-01	currys pc world	True	Thurrock	United Kingdom	100
2021-01-01	コロナ ウイルス	False	Wakayama	Japan	1
2021-01-01	ma covid 19 mass gov	False	Massachusetts	United States	1
2021-01-01	irs gov get my payment	True	Michigan	United States	8
2021-01-01	covid 19	False	Shanghai	China	43
2021-01-01	currys pc world	True	Devon	United Kingdom	55
2021-01-01	leon county health department	True	Florida	United States	1
2021-01-01	coronavirus trends	False	Alabama	United States	2
2021-01-01	covid vaccine	False	Arizona	United States	3
2021-01-01	tui	True	Northamptonshire	United Kingdom	6
2021-01-01	hmrc login	True	North Yorkshire	United Kingdom	40
2021-01-01	el paso news	True	Texas	United States	2
2021-01-01	コロナ	True	Hyogo	Japan	100
2021-01-01	costco online	True	Wyoming	United States	9
2021-01-01	where s my stimulus check	True	Texas	United States	18
2021-01-01	aston villa news	True	Dudley	United Kingdom	1
2021-01-01	ocado	True	Brighton And Hove	United Kingdom	18
2021-01-01	alltours	True	North Rhine-Westphalia	Germany	2
2021-01-01	covid cases in victoria	False	Victoria	Australia	1
2021-01-01	coronavirus	False	Greater Manchester	United Kingdom	7
2021-01-01	aspirus	True	Wisconsin	United States	2
2021-01-01	stimulus package	True	Ohio	United States	1
2021-01-01	morrisons	True	Leicestershire	United Kingdom	21
2021-01-01	autocertificazione coronavirus	False	Latium	Italy	1
2021-01-01	covid	False	Shanghai	China	16
2021-01-01	welsh news	True	Cardiff	United Kingdom	1
2021-01-01	costco workers coronavirus	False	Delaware	United States	4
2021-01-01	ryan fitzpatrick coronavirus	False	Missouri	United States	1
2021-01-01	sudbury health unit	True	Ontario	Canada	3
2021-01-01	stimulus update	True	Pennsylvania	United States	8
2021-01-01	voeux 2021	True	Ile-De-France	France	50
2021-01-01	covid 19 bc	False	British Columbia	Canada	3
2021-01-01	covid 19 map	False	Oregon	United States	1
2021-01-01	halfords	True	Belfast City	United Kingdom	57
2021-01-01	lloyds business banking	True	Greater Manchester	United Kingdom	2
2021-01-01	covid symptoms in women	False	California	United States	1
2021-01-01	covid tracker	False	Auvergne-Rhone-Alpes	France	6
2021-01-01	eduiss	True	Tuscany	Italy	1
2021-01-01	coronavirus	False	Shanghai	China	1
2021-01-01	covid 19 testing locations	False	Pennsylvania	United States	1
2021-01-01	hawaii travel restrictions	True	Texas	United States	1
2021-01-01	tesco opening times today	True	Leicester City	United Kingdom	4
2021-01-01	covid 19 scotland	False	Highland	United Kingdom	1
2021-01-01	コロナ	True	Hiroshima	Japan	100
2021-01-01	lloyds online banking	True	Telford And Wrekin	United Kingdom	100
2021-01-01	where is my stimulus payment	True	Washington	United States	9
2021-01-01	covid 19 testing locations	False	North Carolina	United States	1
2021-01-01	halfords	True	Gloucestershire	United Kingdom	5
2021-01-01	covid 19 update	False	New Hampshire	United States	3
2021-01-01	morrisons	True	Wrexham	United Kingdom	17
2021-01-01	uchealth myuchealth colorado	True	Colorado	United States	21
2021-01-01	inauguration day 2021	True	Washington	United States	5
2021-01-01	コロナ 症状	True	Saitama	Japan	4
2021-01-01	worldometer coronavirus uk	False	London	United Kingdom	1
2021-01-01	walgreens covid testing	False	Missouri	United States	1
2021-01-01	wilko	True	Durham	United Kingdom	13
2021-01-01	air purifier covid	False	California	United States	1
2021-01-01	コロナ	True	Niigata	Japan	70
2021-01-01	covid 19 saskatchewan update	False	Saskatchewan	Canada	9
2021-01-01	radio hochstift	True	North Rhine-Westphalia	Germany	3
2021-01-01	coronavirus statistics in alabama	False	Alabama	United States	6
2021-01-01	halfords	True	North Yorkshire	United Kingdom	25
2021-01-01	wickes	True	Durham	United Kingdom	16
2021-01-01	stimulus checks	True	Illinois	United States	3
2021-01-01	cisss chaudière appalaches	True	Quebec	Canada	3
2021-01-01	coronavirus update	False	Hawaii	United States	15
2021-01-01	oha	True	Oregon	United States	2
2021-01-01	wickes	True	Cardiff	United Kingdom	6
2021-01-01	cvs covid 19 testing	False	New York	United States	2
2021-01-01	dvla	True	Tyne Wear	United Kingdom	18
2021-01-01	nhk コロナ	True	Yamaguchi	Japan	1
2021-01-01	tier 4 restrictions	True	Durham	United Kingdom	22
2021-01-01	can landlords evict during coronavirus	False	Michigan	United States	1
2021-01-01	costco workers coronavirus	False	Florida	United States	4
2021-01-01	where s my stimulus check	True	Pennsylvania	United States	10
2021-01-01	covid19	False	New South Wales	Australia	1
2021-01-01	aktuelle nachrichten	True	Lower Saxony	Germany	7
2021-01-01	pacjent gov	True	Mazowieckie	Poland	100
2021-01-01	who is eligible for stimulus	True	Texas	United States	1
2021-01-01	lloyds online banking	True	Greater Manchester	United Kingdom	100
2021-01-01	bamlanivimab	True	Georgia	United States	1
2021-01-01	who is eligible for stimulus	True	New York	United States	1
2021-01-01	covid 19	False	Leicestershire	United Kingdom	3
2021-01-01	the range	True	Durham	United Kingdom	13
2021-01-01	montana covid	False	Montana	United States	1
2021-01-01	dvla	True	North Yorkshire	United Kingdom	15
2021-01-01	tier 3 restrictions	True	Plymouth	United Kingdom	6
2021-01-01	morrisons	True	Carmarthenshire	United Kingdom	15
2021-01-01	covid vaccine update	False	Arizona	United States	4
2021-01-01	cvs covid 19 testing	False	New Jersey	United States	2
2021-01-01	david moyes	True	London	United Kingdom	1
2021-01-01	covid 19 symptoms	False	Oregon	United States	8
2021-01-01	home bargains	True	Glasgow City	United Kingdom	19
2021-01-01	coronavirus uk	False	Hertfordshire	United Kingdom	23
2021-01-01	bollettino coronavirus oggi	False	Liguria	Italy	3
2021-01-01	vaccination covid	False	Ile-De-France	France	1
2021-01-01	coronavirus nyc	False	New York	United States	1
2021-01-01	tui holidays	True	Bristol	United Kingdom	1
2021-01-01	ryan fitzpatrick coronavirus	False	Ohio	United States	3
2021-01-01	declare ameli fr	True	Auvergne-Rhone-Alpes	France	3
2021-01-01	superdrug	True	Durham	United Kingdom	22
2021-01-01	superdrug	True	Leicester City	United Kingdom	20
2021-01-01	coronavirus australia	False	New South Wales	Australia	4
2021-01-01	nationwide building society	True	Cambridgeshire	United Kingdom	12
2021-01-01	wilko	True	Cardiff	United Kingdom	11
2021-01-01	asda opening times today	True	Lancashire	United Kingdom	10
2021-01-01	covid symptoms onset	False	California	United States	1
2021-01-01	morrisons	True	Sandwell	United Kingdom	1
2021-01-01	covid 19 latest	False	Cornwall	United Kingdom	1
2021-01-01	screwfix	True	Durham	United Kingdom	55
2021-01-01	sundhed dk	True	North Denmark	Denmark	100
2021-01-01	costa coffee	True	London	United Kingdom	1
2021-01-01	love holidays	True	Greater Manchester	United Kingdom	7
2021-01-01	unemployment colorado	True	Colorado	United States	6
2021-01-01	lloyds online banking	True	Thurrock	United Kingdom	17
2021-01-01	covid 19 latest	False	Devon	United Kingdom	6
2021-01-01	second stimulus check update	True	California	United States	13
2021-01-01	covid test results	False	Ontario	Canada	4
2021-01-01	hmrc login	True	Cheshire West And Chester	United Kingdom	14
2021-01-01	sainsburys groceries	True	Durham	United Kingdom	19
2021-01-01	coronavirus statistics	False	Alabama	United States	3
2021-01-01	dunelm	True	North Yorkshire	United Kingdom	22
2021-01-01	qld border restrictions	True	Victoria	Australia	9
2021-01-01	companies house beta	True	Bristol	United Kingdom	2
2021-01-01	viaggiare sicuri	True	Lombardy	Italy	2
2021-01-01	cvs covid testing	False	New York	United States	5
2021-01-01	covid 19 update	False	Georgia	United States	6
2021-01-01	hawaii covid cases	False	Hawaii	United States	3
2021-01-01	arizona coronavirus	False	Arizona	United States	11
2021-01-01	coronavirus uk	False	Cheshire West And Chester	United Kingdom	20
2021-01-01	nachrichten	True	Thuringia	Germany	90
2021-01-01	companies house	True	Derbyshire	United Kingdom	6
2021-01-01	coronavirus updates	False	Vermont	United States	1
2021-01-01	pacjent gov pl	True	Mazowieckie	Poland	18
2021-01-01	stimulus check	True	New Mexico	United States	64
2021-01-01	will heb have covid vaccine	False	Texas	United States	1
2021-01-01	covid deaths	False	London	United Kingdom	1
2021-01-01	nhs jobs	True	Durham	United Kingdom	25
2021-01-01	coronavirus worldometer	False	Washington	United States	2
2021-01-01	il tirreno livorno	True	Tuscany	Italy	24
2021-01-01	meijers website	True	Wisconsin	United States	2
2021-01-01	cvs covid 19 testing	False	Arizona	United States	5
2021-01-01	worldometer coronavirus	False	Cardiff	United Kingdom	1
2021-01-01	doctolib rendez vous	True	Occitanie	France	24
2021-01-01	irs stimulus check	True	Michigan	United States	44
2021-01-01	coronavirus españa	False	Andalusia	Spain	4
2021-01-01	コロナ	True	Ibaraki	Japan	100
2021-01-01	coronavirus uk	False	Derbyshire	United Kingdom	6
2021-01-01	screwfix	True	Leicester City	United Kingdom	39
2021-01-01	morrisons	True	Durham	United Kingdom	28
2021-01-01	oberstdorf	True	Baden-Wuerttemberg	Germany	3
2021-01-01	demain nous appartient	True	Auvergne-Rhone-Alpes	France	33
2021-01-01	austin covid	False	Texas	United States	1
2021-01-01	loveholidays	True	Greater Manchester	United Kingdom	2
2021-01-01	covid test	False	California	United States	1
2021-01-01	covid 19	False	Derby City	United Kingdom	2
2021-01-01	vaccine for coronavirus update	False	California	United States	2
2021-01-01	debenhams uk	True	North Yorkshire	United Kingdom	54
2021-01-01	tesco home delivery	True	East Sussex	United Kingdom	3
2021-01-01	cvs covid testing	False	Florida	United States	9
2021-01-01	unemployment login	True	Colorado	United States	2
2021-01-01	tvi player	True	Braga	Portugal	75
2021-01-01	lloyds online banking	True	Durham	United Kingdom	100
2021-01-01	covid 19	False	Derbyshire	United Kingdom	11
2021-01-01	covid 19	False	Pays De La Loire	France	15
2021-01-01	morrisons	True	Aberdeen City	United Kingdom	31
2021-01-01	where is my stimulus payment	True	Georgia	United States	9
2021-01-01	pacjent gov	True	Slaskie	Poland	70
2021-01-01	modulo autocertificazione covid 19	False	Lombardy	Italy	1
2021-01-01	louie gohmert	True	Florida	United States	2
2021-01-01	tgcom	True	Umbria	Italy	84
2021-01-01	stimulus check	True	Idaho	United States	70
2021-01-01	lloyds online banking	True	Newport	United Kingdom	100
2021-01-01	cvs pharmacy covid 19 testing	False	New York	United States	1
2021-01-01	tier 3 restrictions	True	Worcestershire	United Kingdom	14
2021-01-01	rki fallzahlen	True	Schleswig-Holstein	Germany	9
2021-01-01	luke letlow	True	Northamptonshire	United Kingdom	1
2021-01-01	covid 19 tracker	False	Pennsylvania	United States	1
2021-01-01	jet2holidays	True	Durham	United Kingdom	28
2021-01-01	currys pc world	True	Derbyshire	United Kingdom	62
2021-01-01	tui	True	Plymouth	United Kingdom	5
2021-01-01	irs stimulus check	True	Maine	United States	33
2021-01-01	perdue coronavirus pandemic	False	Georgia	United States	1
2021-01-01	szczepionka na koronawirusa	True	Mazowieckie	Poland	5
2021-01-01	browardcovidvaccine	False	Florida	United States	3
2021-01-01	doja cat	True	North Carolina	United States	2
2021-01-01	coronavirus españa	False	Castilla And Leon	Spain	1
2021-01-01	svt nyheter	True	Dalarnas Lan	Sweden	10
2021-01-01	symptoms of covid 19	False	Tennessee	United States	2
2021-01-01	ottawa covid cases	False	Ontario	Canada	1
2021-01-01	vaccin moderna	True	Ile-De-France	France	2
2021-01-01	sunweb	True	South Holland	Netherlands	2
2021-01-01	cvs covid testing	False	Arizona	United States	9
2021-01-01	williamson county	True	Texas	United States	1
2021-01-01	smiths toy super stores	True	London	United Kingdom	2
2021-01-01	debenhams uk	True	Derbyshire	United Kingdom	42
2021-01-01	sainsburys groceries	True	Leicester City	United Kingdom	29
2021-01-01	halfords	True	Durham	United Kingdom	16
2021-01-01	centura health portal	True	Colorado	United States	1
2021-01-01	luke letlow	True	Greater Manchester	United Kingdom	3
2021-01-01	covid vaccine	False	Texas	United States	5
2021-01-01	sd dept of health	True	South Dakota	United States	9
2021-01-01	currys pc world	True	North Yorkshire	United Kingdom	97
2021-01-01	covid test near me	False	California	United States	1
2021-01-01	covid symptoms	False	Illinois	United States	2
2021-01-01	us coronavirus cases	False	Colorado	United States	1
2021-01-01	コロナ 感染者 数	True	Nagasaki	Japan	18
2021-01-01	companies house	True	Bedfordshire	United Kingdom	4
2021-01-01	covid vaccine	False	Missouri	United States	1
2021-01-01	dunelm	True	Durham	United Kingdom	7
2021-01-01	didier raoult	True	Auvergne-Rhone-Alpes	France	3
2021-01-01	coronavirus	False	Arkansas	United States	1
2021-01-01	dunelm	True	Derbyshire	United Kingdom	49
2021-01-01	covid 19 vaccine	False	Texas	United States	4
2021-01-01	disinfectant foggers	True	New York	United States	1
2021-01-01	コロナ	True	Wakayama	Japan	100
2021-01-01	montana unemployment	True	Montana	United States	10
2021-01-01	sainsburys groceries	True	Thurrock	United Kingdom	1
2021-01-01	coronavirus statistics in united states	False	Washington	United States	3
2021-01-01	debenhams uk	True	Durham	United Kingdom	13
2021-01-01	screwfix	True	Derby City	United Kingdom	6
2021-01-01	johnson and johnson vaccine	True	Ontario	Canada	1
