Date	Query	IsImplicitIntent	Country	PopularityScore
2021-01-01	covid haut rhin	False	France	1
2021-01-01	corona virus	False	China	2
2021-01-01	us coronavirus update	False	United States	1
2021-01-01	marion county health department fl	True	United States	1
2021-01-01	coronavirus fribourg	False	Switzerland	1
2021-01-01	coronavirus update california	False	United States	1
2021-01-01	alabama department of public health	True	United States	1
2021-01-01	wisconsin covid 19 update	False	United States	1
2021-01-01	john hopkins coronavirus	False	Belgium	1
2021-01-01	covid quarantine scenarios	False	United States	1
2021-01-01	evangelical community hospital	True	United States	1
2021-01-01	carte des départements covid 19	False	France	1
2021-01-01	l internaute covid 19	False	France	1
2021-01-01	dhhs coronavirus	False	Australia	2
2021-01-01	rick scott	True	United States	1
2021-01-01	mark blum	True	United States	1
2021-01-01	england golf	True	United Kingdom	1
2021-01-01	covid deaths usa	False	Australia	2
2021-01-01	coronavirus statistics in minnesota	False	United States	1
2021-01-01	coronavirus trend in united states	False	United Kingdom	1
2021-01-01	what tier is cornwall in	True	United Kingdom	1
2021-01-01	www 116117 de	True	Germany	3
2021-01-01	ivermectin dosage for covid	False	United States	1
2021-01-01	signs of covid	False	United Kingdom	1
2021-01-01	sa covid 19 update	False	Australia	1
2021-01-01	riots	True	United States	1
2021-01-01	coronavirus update colorado	False	United States	1
2021-01-01	covid quarantine	False	United States	1
2021-01-01	alabama covid cases	False	United States	1
2021-01-01	us coronavirus statistics	False	United States	1
2021-01-01	hays county	True	United States	1
2021-01-01	carte de france covid 19	False	France	1
2021-01-01	lucca in diretta	True	Italy	2
2021-01-01	coronavirus nj	False	United States	1
2021-01-01	india coronavirus	False	United States	1
2021-01-01	england hockey	True	United Kingdom	1
2021-01-01	lockdown bayern aktuell	True	Germany	1
2021-01-01	covid 19 nova scotia	False	Canada	10
2021-01-01	coronavirus nederland	False	Netherlands	4
2021-01-01	trump news	True	China	4
2021-01-01	mark meadows	True	United States	1
2021-01-01	tag24 chemnitz	True	Germany	2
2021-01-01	signs of coronavirus	False	United Kingdom	1
2021-01-01	europe coronavirus	False	United States	1
2021-01-01	ontario coronavirus update	False	Canada	1
2021-01-01	covid psychosis	False	United States	1
2021-01-01	que es el covid 19	False	Mexico	3
2021-01-01	mark of the beast	True	United States	1
2021-01-01	coronavirus en direct	False	France	1
2021-01-01	alabama covid	False	United States	1
2021-01-01	us coronavirus map	False	United States	1
2021-01-01	carte covid france	False	France	1
2021-01-01	impfstoff moderna	True	Germany	1
2021-01-01	coronavirus update	False	Australia	13
2021-01-01	essex county council	True	United Kingdom	1
2021-01-01	ministère des affaires étrangères belgique	True	Belgium	1
2021-01-01	coronavirus fallzahlen	False	Germany	1
2021-01-01	covid quebec	False	Canada	8
2021-01-01	etsy face mask	True	United States	1
2021-01-01	sa health	True	Australia	8
2021-01-01	shift partner login	True	United Kingdom	1
2021-01-01	coronavirus update florida	False	United States	1
2021-01-01	coronavirus indiana	False	United States	1
2021-01-01	covid protocols if exposed	False	United States	1
2021-01-01	rite aid covi testing	True	United States	1
2021-01-01	mark of the beast scripture	True	United States	1
2021-01-01	tier system	True	United Kingdom	1
2021-01-01	alabama coronavirus update	False	United States	1
2021-01-01	carte covid 19 par département	False	France	1
2021-01-01	lockdown italia	True	Italy	1
2021-01-01	us coronavirus deaths worldometer	False	United States	1
2021-01-01	biontech impfstoff	True	Germany	1
2021-01-01	wisconsin covid	False	United States	1
2021-01-01	essex live	True	United Kingdom	2
2021-01-01	coronavirus cases usa	False	United States	1
2021-01-01	shift partner	True	United Kingdom	1
2021-01-01	coronavirus trends	False	United Kingdom	2
2021-01-01	hawaiicovid19 com vaccine	False	United States	1
2021-01-01	tibo inshape	True	France	3
2021-01-01	sa health covid 19	False	Australia	6
2021-01-01	coronavirus update illinois	False	United States	1
2021-01-01	covid projections	False	United States	1
2021-01-01	nueva cepa de coronavirus	False	Mexico	1
2021-01-01	astrazeneca vaccine	True	United Kingdom	1
2021-01-01	bing coronavirus tracker	False	United States	1
2021-01-01	rite aid covid test	False	United States	1
2021-01-01	how long does the covid vaccine last	False	United States	1
2021-01-01	coronavirus	False	United Kingdom	6
2021-01-01	ontario covid	False	Canada	12
2021-01-01	aruba travel restrictions	True	United States	1
2021-01-01	covid positivity rates across the us	False	United States	1
2021-01-01	ivermectin for covid	False	United States	1
2021-01-01	euro 2020	True	United Kingdom	1
2021-01-01	us coronavirus deaths	False	United States	1
2021-01-01	covid19	False	France	2
2021-01-01	coronavirus nl	False	Netherlands	1
2021-01-01	coronavirus statistics in canada	False	Canada	2
2021-01-01	moniteur belge	True	Belgium	4
2021-01-01	kanton schwyz	True	Switzerland	1
2021-01-01	alabama coronavirus	False	United States	1
2021-01-01	carte covid 19 par departement	False	France	1
2021-01-01	market basket hours	True	United States	1
2021-01-01	shielding coronavirus update	False	United Kingdom	1
2021-01-01	rite aid covid testing	False	United States	1
2021-01-01	síntomas del covid 19	False	Spain	1
2021-01-01	indian river county	True	United States	1
2021-01-01	essential workers	True	United States	1
2021-01-01	safe work australia	True	Australia	1
2021-01-01	covid pneumonia timeline	False	United States	1
2021-01-01	coronavirus update in shelby county	False	United States	1
2021-01-01	marriott vacation club login	True	United States	1
2021-01-01	eurotunnel	True	United Kingdom	2
2021-01-01	melbourne coronavirus update	False	Australia	3
2021-01-01	jenaer nachrichten	True	Germany	1
2021-01-01	ivermectin for covid prophylaxis	False	United States	1
2021-01-01	sachsen	True	Germany	2
2021-01-01	us coronavirus cases	False	United States	1
2021-01-01	legge 104	True	Italy	1
2021-01-01	airborne precautions	True	United States	1
2021-01-01	スウェーデン コロナ	True	Japan	1
2021-01-01	carte covid 19 france	False	France	1
2021-01-01	shielding	True	United Kingdom	1
2021-01-01	mi cuenta infonavit	True	Mexico	32
2021-01-01	erie county health department	True	United States	1
2021-01-01	covid 19 bresil	False	France	1
2021-01-01	covid pneumonia	False	United States	1
2021-01-01	costa kreuzfahrten	True	Germany	1
2021-01-01	sapol	True	Australia	6
2021-01-01	az covid 19 update	False	United States	1
2021-01-01	martin county health department	True	United States	1
2021-01-01	face masks	True	United Kingdom	1
2021-01-01	ontario covid 19	False	Canada	3
2021-01-01	coronavirus trends england	False	United Kingdom	1
2021-01-01	wisconsin coronavirus update	False	United States	1
2021-01-01	gov gr	True	Greece	100
2021-01-01	us coronavirus	False	United States	1
2021-01-01	coronavirus in arkansas confirmed	False	United States	1
2021-01-01	air purifiers for home	True	United States	1
2021-01-01	carte covid	False	France	2
2021-01-01	service civique	True	France	2
2021-01-01	türkei news	True	Germany	1
2021-01-01	onem	True	Belgium	2
2021-01-01	covid pneumoia symptoms	False	United States	1
2021-01-01	worldometer coronavirus	False	Ireland	57
2021-01-01	coronavirus update india	False	United States	1
2021-01-01	covid 19	False	Philippines	100
2021-01-01	coronavirus luxembourg	False	France	1
2021-01-01	sheffield tier	True	United Kingdom	1
2021-01-01	coronavirus statistieken	False	Netherlands	1
2021-01-01	face masks for sale	True	United Kingdom	1
2021-01-01	martin county health department stuart fl	True	United States	1
2021-01-01	hawaii travel restrictions updates	True	United States	1
2021-01-01	nsw government coronavirus	False	Australia	1
2021-01-01	eric garcetti	True	United States	1
2021-01-01	rite aid rapid covid test	False	United States	1
2021-01-01	corsica ferries	True	France	5
2021-01-01	azitromicina	True	Brazil	23
2021-01-01	rivcoph org	True	United States	1
2021-01-01	us chamber of commerce	True	United States	1
2021-01-01	lattoferrina	True	Italy	1
2021-01-01	covid pcr testing reliability	False	United States	1
2021-01-01	air purifier covid	False	United States	1
2021-01-01	kvwl	True	Germany	1
2021-01-01	nsw border pass	True	Australia	2
2021-01-01	best covid 19 mask protection	False	United States	1
2021-01-01	carte couvre feu covid	False	France	2
2021-01-01	nicko cruises	True	Germany	1
2021-01-01	mary washington healthcare	True	United States	1
2021-01-01	face masks uk	True	United Kingdom	1
2021-01-01	fonds de solidarité	True	France	2
2021-01-01	butler health system	True	United States	1
2021-01-01	epstrong org	True	United States	1
2021-01-01	covid quebec aujourd hui	False	Canada	2
2021-01-01	symptoms of covid 19	False	Ireland	12
2021-01-01	sweden coronavirus	False	United Kingdom	1
2021-01-01	corona virus florida	False	United States	1
2021-01-01	ontario covid 19 cases	False	Canada	1
2021-01-01	cares act unemployment	True	United States	1
2021-01-01	covid pcr test	False	United States	1
2021-01-01	shearings holidays	True	United Kingdom	1
2021-01-01	coronavirus turkey	False	United Kingdom	1
2021-01-01	us canada border reopening	True	United States	1
2021-01-01	scott morrison	True	Australia	4
2021-01-01	wisconsin coronavirus	False	United States	1
2021-01-01	coronavirus update live	False	United States	1
2021-01-01	partena	True	Belgium	1
2021-01-01	corona virus nsw	False	Australia	2
2021-01-01	face masks washable uk	True	United Kingdom	1
2021-01-01	coronavirus hilton head south carolina	False	United States	1
2021-01-01	johns hopkins coronavirus	False	Mexico	2
2021-01-01	hawaii travel restrictions	True	United States	1
2021-01-01	coronavirus statistics in arizona	False	United States	1
2021-01-01	agenda 21 death camps	True	United States	1
2021-01-01	astrazeneca covid vaccine	False	United Kingdom	1
2021-01-01	carte couvre feu	True	France	2
2021-01-01	coronavirus trend in nederland	False	Netherlands	2
2021-01-01	covid pcr	False	United States	1
2021-01-01	stimulus update today	True	Puerto Rico	100
2021-01-01	covid gouvernement	False	France	1
2021-01-01	riverside county coronavirus	False	United States	1
2021-01-01	maryland coronavirus	False	United States	1
2021-01-01	self isolation rules	True	United Kingdom	1
2021-01-01	aggiornamento coronavirus	False	Italy	1
2021-01-01	service nsw	True	Australia	85
2021-01-01	coronavirus update map	False	United States	1
2021-01-01	book covid test	False	United Kingdom	1
2021-01-01	face shields	True	United Kingdom	1
2021-01-01	us canada border	True	United States	1
2021-01-01	riverside county covid	False	United States	1
2021-01-01	enhanced unemployment	True	United States	1
2021-01-01	coronavirus statistics in alberta	False	Canada	1
2021-01-01	gov gg	True	Guernsey	1
2021-01-01	wilko	True	United Kingdom	19
2021-01-01	after testing positive with covid	False	United States	1
2021-01-01	covid payment	False	United States	1
2021-01-01	carte coronavirus temps réel	False	France	1
2021-01-01	maryland coronavirus update	False	United States	1
2021-01-01	last update coronavirus	False	Italy	1
2021-01-01	self isolation payment	True	United Kingdom	1
2021-01-01	service nsw app	True	Australia	2
2021-01-01	ivermectina	True	Mexico	8
2021-01-01	ivermectin for humans	True	United States	1
2021-01-01	ontario covid 19 tests results	False	Canada	1
2021-01-01	covid pay	False	United States	1
2021-01-01	employee retention credit 2020	True	United States	1
2021-01-01	face shields uk	True	United Kingdom	1
2021-01-01	fallzahlen emsland	True	Germany	1
2021-01-01	urgent care covid testing	False	United States	1
2021-01-01	coronavirus trend in colorado	False	United States	1
2021-01-01	randox	True	Ireland	10
2021-01-01	worldometer coronavirus update	False	United Kingdom	1
2021-01-01	partena professional	True	Belgium	1
2021-01-01	coronavirus update massachusetts	False	United States	1
2021-01-01	after effects of corvid 19	True	United States	1
2021-01-01	coronavirus uk	False	United Kingdom	18
2021-01-01	carte coronavirus france	False	France	1
2021-01-01	charleston covid cases	False	United States	1
2021-01-01	winco hours	True	United States	1
2021-01-01	self isolation guidance	True	United Kingdom	1
2021-01-01	riverside medical group	True	United States	1
2021-01-01	coronavirus america	False	United Kingdom	1
2021-01-01	covid passport	False	United States	1
2021-01-01	kylian mbappé	True	France	1
2021-01-01	covid canada	False	Canada	6
2021-01-01	fco	True	United Kingdom	1
2021-01-01	aggiornamento coronavirus italia	False	Italy	1
2021-01-01	afc urgent care	True	United States	1
2021-01-01	chelmsford news	True	United Kingdom	1
2021-01-01	indiana cases of coronavirus	False	United States	1
2021-01-01	carte coronavirus	False	France	1
2021-01-01	rmd 2020	True	United States	1
2021-01-01	lab24 coronavirus	False	Italy	2
2021-01-01	uk coronavirus stats	False	United Kingdom	1
2021-01-01	service nsw app download	True	Australia	2
2021-01-01	self isolation	True	United Kingdom	1
2021-01-01	coronavirus response and relief supplemental appropriations act	False	United States	1
2021-01-01	updates on pa coronavirus	False	United States	1
2021-01-01	coronavirus update michigan	False	United States	1
2021-01-01	covid pandemic	False	United States	1
2021-01-01	krajowe rejestry medyczne	True	Poland	3
2021-01-01	infonavit mi cuenta	True	Mexico	64
2021-01-01	coronavirus update	False	Netherlands	2
2021-01-01	maryland covid	False	United States	1
2021-01-01	fco travel advice	True	United Kingdom	1
2021-01-01	covid south australia	False	Australia	1
2021-01-01	aew	True	United States	1
2021-01-01	ivermectin tablets	True	United States	1
2021-01-01	maryland covid 19 vaccination plan	False	United States	1
2021-01-01	employee retention credit	True	United States	1
2021-01-01	ontario covid 19 update	False	Canada	51
2021-01-01	carpimko	True	France	2
2021-01-01	nsw health covid 19	False	Australia	1
2021-01-01	self employment income support scheme	True	United Kingdom	1
2021-01-01	test and trace	True	United Kingdom	1
2021-01-01	update on coronavirus	False	United States	1
2021-01-01	covid pa	False	United States	1
2021-01-01	ファイザー ワクチン	True	Japan	1
2021-01-01	service nsw qr code	True	Australia	2
2021-01-01	reseau sante wallon	True	Belgium	3
2021-01-01	what tier is bristol in	True	United Kingdom	1
2021-01-01	coronavirus update nc	False	United States	1
2021-01-01	when will i get my covid vaccination	False	United Kingdom	1
2021-01-01	fife news	True	United Kingdom	1
2021-01-01	coronavirus cases in vt	False	United States	1
2021-01-01	deutschland coronavirus	False	Germany	1
2021-01-01	embry women s health testing	True	United States	1
2021-01-01	hawaii tourism coronavirus	False	United States	1
2021-01-01	roanoke va coronavirus	False	United States	1
2021-01-01	impfung coronavirus	False	Austria	2
2021-01-01	lab 24 coronavirus	False	Italy	1
2021-01-01	aegis patient portal	True	United States	1
2021-01-01	covid rash	False	Canada	1
2021-01-01	aifa	True	Italy	6
2021-01-01	covid oregon	False	United States	1
2021-01-01	carla bruni	True	France	3
2021-01-01	self employment grant	True	United Kingdom	1
2021-01-01	coronavirus uk cases	False	United Kingdom	1
2021-01-01	thomas pesquet	True	France	4
2021-01-01	dioxido de cloro	True	Mexico	6
2021-01-01	services victoria border permit	True	Australia	3
2021-01-01	coronavirus disease 2019 prevention	False	United States	1
2021-01-01	first symptoms of coronavirus	False	United Kingdom	1
2021-01-01	update coronavirus	False	United States	1
2021-01-01	coronavirus update new york	False	United States	1
2021-01-01	wilton ct	True	United States	1
2021-01-01	jack ma	True	United States	1
2021-01-01	aegis labs results portal	True	United States	1
2021-01-01	can you get coronavirus twice	False	United Kingdom	1
2021-01-01	btp	True	France	1
2021-01-01	covid 19 niagara region	False	Canada	1
2021-01-01	covid 19 update ontario today	False	Canada	1
2021-01-01	covid orange county	False	United States	1
2021-01-01	coronavirus españa	False	Spain	5
2021-01-01	covid	False	Netherlands	2
2021-01-01	maryland covid cases	False	United States	1
2021-01-01	rochester regional health	True	United States	1
2021-01-01	ontario covid 19 update today	False	Canada	15
2021-01-01	johns hopkins coronavirus map	False	Australia	2
2021-01-01	private covid testing	False	Ireland	4
2021-01-01	hawaii safe travels website	True	United States	1
2021-01-01	foreign office travel advice	True	United Kingdom	1
2021-01-01	university of pittsburgh covid 19 vaccine	False	United States	1
2021-01-01	embry women s health	True	United States	1
2021-01-01	maryland department of health	True	United States	1
2021-01-01	www diagnosticum eu fuer patienten covid	False	Germany	1
2021-01-01	rtbf info	True	Belgium	29
2021-01-01	aston villa news	True	United Kingdom	2
2021-01-01	self employed income support scheme	True	United Kingdom	1
2021-01-01	coronavirus statistics in tn	False	United States	1
2021-01-01	covid ontario	False	United States	1
2021-01-01	south australia coronavirus update	False	Australia	1
2021-01-01	coronavirus statistics	False	Canada	7
2021-01-01	advocate aurora health	True	United States	1
2021-01-01	brigitte macron	True	France	5
2021-01-01	ron desantis	True	United States	1
2021-01-01	maryland distribution of covid vaccine	False	United States	1
2021-01-01	aifa vaccino covid	False	Italy	1
2021-01-01	coronavirus update nj	False	United States	1
2021-01-01	ellume covid test	False	United States	1
2021-01-01	france coronavirus	False	United Kingdom	1
2021-01-01	la voce di mantova	True	Italy	1
2021-01-01	how long does loss of taste and smell last	True	United States	1
2021-01-01	coronavirus update australia	False	Australia	2
2021-01-01	australia covid	False	Australia	2
2021-01-01	coronavirus uk deaths	False	United Kingdom	1
2021-01-01	pandemic unemployment	True	Ireland	10
2021-01-01	self employed grant scheme	True	United Kingdom	1
2021-01-01	covid ohio	False	United States	1
