Date	Query	IsImplicitIntent	State	Country	PopularityScore
2021-02-01	covid 19 wisconsin	False	Wisconsin	United States	2
2021-02-01	worldometer coronavirus uk	False	Greater Manchester	United Kingdom	1
2021-02-01	texas department of health	True	Texas	United States	6
2021-02-01	coronavirus oklahoma	False	Oklahoma	United States	1
2021-02-01	warwick hospital	True	Warwickshire	United Kingdom	7
2021-02-01	worldometer coronavirus	False	Greater Manchester	United Kingdom	5
2021-02-01	hanoi covid	False	Maryland	United States	1
2021-02-01	texas covid19 vaccine appointment	False	Texas	United States	1
2021-02-01	texas covid vaccine map	False	Texas	United States	1
2021-02-01	coronavirus statistics	False	New Jersey	United States	5
2021-02-01	flight centre	True	New South Wales	Australia	10
2021-02-01	covid deaths	False	Wisconsin	United States	1
2021-02-01	texas covid vaccine allocations week 6	False	Texas	United States	1
2021-02-01	scdhec gov	True	South Carolina	United States	27
2021-02-01	coronavirus statistics	False	Oklahoma	United States	2
2021-02-01	warwickshire county council	True	Warwickshire	United Kingdom	8
2021-02-01	dashboard coronavirus	False	South Holland	Netherlands	7
2021-02-01	covid andalucía	False	Andalusia	Spain	4
2021-02-01	harford county health department	True	Maryland	United States	7
2021-02-01	texas covid vaccine	False	Texas	United States	3
2021-02-01	texas covid vaccination status	False	Texas	United States	2
2021-02-01	coronavirus statistics in new jersey	False	New Jersey	United States	1
2021-02-01	worldometer	True	Greater Manchester	United Kingdom	1
2021-02-01	covid map	False	Wisconsin	United States	1
2021-02-01	texas covid vaccination	False	Texas	United States	1
2021-02-01	working from home tax relief	True	Greater Manchester	United Kingdom	4
2021-02-01	coronavirus statistics in oklahoma	False	Oklahoma	United States	1
2021-02-01	when will i get my jab	True	Warwickshire	United Kingdom	4
2021-02-01	wirral globe	True	Greater Manchester	United Kingdom	2
2021-02-01	holy cross covid vaccine sign up	False	Maryland	United States	3
2021-02-01	texas covid dashboard	False	Texas	United States	1
2021-02-01	texas covid cases	False	Texas	United States	1
2021-02-01	coronavirus statistics in united states	False	New Jersey	United States	1
2021-02-01	covid statistics	False	Wisconsin	United States	1
2021-02-01	texas covid 19 vaccine distribution	False	Texas	United States	1
2021-02-01	coronavirus trends	False	Oklahoma	United States	5
2021-02-01	wickes	True	Warwickshire	United Kingdom	25
2021-02-01	cdc vaccine schedule	True	South Carolina	United States	11
2021-02-01	wilko	True	Greater Manchester	United Kingdom	11
2021-02-01	holy cross hospital covid	False	Maryland	United States	1
2021-02-01	texas covid 19 vaccine availability map	False	Texas	United States	2
2021-02-01	texas covid 19 vaccination hubs	False	Texas	United States	1
2021-02-01	coronavirus trends	False	New Jersey	United States	6
2021-02-01	covid symptoms	False	Wisconsin	United States	5
2021-02-01	wigan today	True	Greater Manchester	United Kingdom	9
2021-02-01	texas covid 19 stats	False	Texas	United States	1
2021-02-01	coronavirus update	False	Oklahoma	United States	16
2021-02-01	wilko	True	Warwickshire	United Kingdom	9
2021-02-01	afc urgent care	True	Tennessee	United States	1
2021-02-01	wigan news	True	Greater Manchester	United Kingdom	2
2021-02-01	holy cross hospital covid vaccine	False	Maryland	United States	1
2021-02-01	texas covid 19 cases	False	Texas	United States	1
2021-02-01	texas covid	False	Texas	United States	3
2021-02-01	coronavirus trends calgary	False	New Jersey	United States	1
2021-02-01	covid 19 quebec	False	Quebec	Canada	37
2021-02-01	covid testing	False	Wisconsin	United States	1
2021-02-01	texas coronavirus update	False	Texas	United States	2
2021-02-01	costco online	True	Oklahoma	United States	8
2021-02-01	wickes	True	Greater Manchester	United Kingdom	17
2021-02-01	holy cross hospital covid19 vaccine	False	Maryland	United States	3
2021-02-01	texas coronavirus dashboard	False	Texas	United States	1
2021-02-01	texas coronavirus	False	Texas	United States	3
2021-02-01	coronavirus update	False	New Jersey	United States	20
2021-02-01	covid testing sites near me	False	Wisconsin	United States	6
2021-02-01	telemedicine	True	Texas	United States	1
2021-02-01	foxtel	True	New South Wales	Australia	13
2021-02-01	covid	False	Oklahoma	United States	5
2021-02-01	when will schools reopen	True	Greater Manchester	United Kingdom	1
2021-02-01	how many people have died from coronavirus	False	Maryland	United States	1
2021-02-01	tarrent county covid shot registration	False	Texas	United States	1
2021-02-01	tarrant county vaccine appointment	True	Texas	United States	2
2021-02-01	coronavirus updates	False	New Jersey	United States	3
2021-02-01	ggd	True	South Holland	Netherlands	29
2021-02-01	covid tracker	False	Wisconsin	United States	4
2021-02-01	covid españa	False	Andalusia	Spain	1
2021-02-01	tarrant county public health	True	Texas	United States	3
2021-02-01	covid 19	False	Oklahoma	United States	6
2021-02-01	when will lockdown end	True	Greater Manchester	United Kingdom	2
2021-02-01	how much was the first stimulus check	True	Maryland	United States	2
2021-02-01	tarrant county health department website	True	Texas	United States	2
2021-02-01	tarrant county health department	True	Texas	United States	10
2021-02-01	coronavirus vaccine	False	New Jersey	United States	1
2021-02-01	covid vaccine	False	Wisconsin	United States	14
2021-02-01	tarrant county covid vacine sign up	False	Texas	United States	1
2021-02-01	when will i get my jab	True	Greater Manchester	United Kingdom	4
2021-02-01	covid 19 map	False	Oklahoma	United States	2
2021-02-01	tarrant county covid vaccine signup	False	Texas	United States	1
2021-02-01	howard county health department	True	Maryland	United States	18
2021-02-01	tarrant county covid vaccine appointments	False	Texas	United States	4
2021-02-01	coronavirus worldometer	False	New Jersey	United States	1
2021-02-01	covid vaccine side effects	False	Wisconsin	United States	1
2021-02-01	coronavirus update	False	County Dublin	Ireland	15
2021-02-01	tarrant county covid vaccine	False	Texas	United States	3
2021-02-01	covid 19 oklahoma	False	Oklahoma	United States	2
2021-02-01	tarrant county covid registration	False	Texas	United States	1
2021-02-01	inauguration day 2021	True	Maryland	United States	1
2021-02-01	tarrant county covid 19 vaccine signup	False	Texas	United States	1
2021-02-01	tarrant county covid	False	Texas	United States	2
2021-02-01	costco online	True	New Jersey	United States	16
2021-02-01	covid vaccine update	False	Wisconsin	United States	2
2021-02-01	when will i get my covid vacation	False	Greater Manchester	United Kingdom	1
2021-02-01	amanda gorman	True	Tennessee	United States	4
2021-02-01	covid 19 symptoms	False	Oklahoma	United States	5
2021-02-01	tarrant county coronavirus	False	Texas	United States	1
2021-02-01	indeed job search	True	Maryland	United States	4
2021-02-01	symptoms of covid 19	False	Texas	United States	5
2021-02-01	symptoms of covid	False	Texas	United States	1
2021-02-01	covid	False	New Jersey	United States	6
2021-02-01	covid 19 quebec par region	False	Quebec	Canada	1
2021-02-01	covid wisconsin	False	Wisconsin	United States	1
2021-02-01	stimulus update today	True	Texas	United States	5
2021-02-01	covid 19 update	False	Oklahoma	United States	8
2021-02-01	stimulus update	True	Texas	United States	100
2021-02-01	irs get my payment	True	Maryland	United States	9
2021-02-01	stimulus checks	True	Texas	United States	2
2021-02-01	covid 19	False	New Jersey	United States	10
2021-02-01	stimulus check tracker	True	Texas	United States	8
2021-02-01	cvs covid testing	False	Wisconsin	United States	5
2021-02-01	west ham	True	Greater Manchester	United Kingdom	1
2021-02-01	covid 19 vaccine	False	Oklahoma	United States	2
2021-02-01	코로나	True	Daejeon	Korea (South)	1
2021-02-01	golf australia	True	New South Wales	Australia	1
2021-02-01	stimulus check 2	True	Texas	United States	1
2021-02-01	irs gov get my payment	True	Maryland	United States	7
2021-02-01	stimulus check	True	Texas	United States	43
2021-02-01	stimulus	True	Texas	United States	10
2021-02-01	covid 19 nj gov	False	New Jersey	United States	5
2021-02-01	cvs covid vaccine	False	Wisconsin	United States	1
2021-02-01	state of emergency	True	Texas	United States	1
2021-02-01	coventry building society	True	Lincolnshire	United Kingdom	9
2021-02-01	maatregelen coronavirus	False	South Holland	Netherlands	1
2021-02-01	covid oklahoma	False	Oklahoma	United States	3
2021-02-01	e nabiz	True	Istanbul	Turkey	16
2021-02-01	covid junta de andalucia	False	Andalusia	Spain	1
2021-02-01	stafford act	True	Texas	United States	1
2021-02-01	irs stimulus check	True	Maryland	United States	9
2021-02-01	spanish flu	True	Texas	United States	1
2021-02-01	southern nevada health district	True	Texas	United States	1
2021-02-01	covid 19 nj gov vaccine	False	New Jersey	United States	1
2021-02-01	cvs covid vaccine shot appointment	False	Wisconsin	United States	1
2021-02-01	waitrose	True	Greater Manchester	United Kingdom	7
2021-02-01	south african variant	True	Texas	United States	1
2021-02-01	covid symptoms	False	Oklahoma	United States	4
2021-02-01	e nabız	True	Istanbul	Turkey	100
2021-02-01	companies house	True	Halton	United Kingdom	34
2021-02-01	small business grants	True	Texas	United States	1
2021-02-01	irs stimulus tracker	True	Maryland	United States	19
2021-02-01	sinai urgent care	True	Texas	United States	1
2021-02-01	covid 19 symptoms	False	New Jersey	United States	5
2021-02-01	simone gold	True	Texas	United States	1
2021-02-01	dhs wisconsin	True	Wisconsin	United States	7
2021-02-01	virgin holidays	True	Greater Manchester	United Kingdom	2
2021-02-01	covid testing sites near me	False	Oklahoma	United States	2
2021-02-01	enabiz	True	Istanbul	Turkey	1
2021-02-01	signs of covid	False	Texas	United States	1
2021-02-01	coronavirus update	False	Halton	United Kingdom	1
2021-02-01	jhu coronavirus map	False	Maryland	United States	2
2021-02-01	signs of coronavirus	False	Texas	United States	1
2021-02-01	side effects of covid vaccine maderna	False	Texas	United States	1
2021-02-01	covid 19 testing locations	False	New Jersey	United States	3
2021-02-01	door county medical center	True	Wisconsin	United States	1
2021-02-01	ftse 100	True	Kent	United Kingdom	4
2021-02-01	second stimulus check update	True	Texas	United States	2
2021-02-01	covid vaccine	False	Oklahoma	United States	9
2021-02-01	sba login	True	Texas	United States	1
2021-02-01	currys pc world	True	Halton	United Kingdom	34
2021-02-01	johns hopkins coronavirus dashboard	False	Maryland	United States	8
2021-02-01	sba disaster loans	True	Texas	United States	4
2021-02-01	san antonio covid19 vaccinations	False	Texas	United States	1
2021-02-01	covid 19 update	False	New Jersey	United States	5
2021-02-01	dr lee merritt	True	Wisconsin	United States	2
2021-02-01	valneva	True	Greater Manchester	United Kingdom	2
2021-02-01	bamlanivimab	True	Tennessee	United States	2
2021-02-01	san antonio covid vaccine register	False	Texas	United States	1
2021-02-01	covid vaccine oklahoma signup	False	Oklahoma	United States	1
2021-02-01	covid 19 quebec update	False	Quebec	Canada	2
2021-02-01	lloyds online banking	True	Halton	United Kingdom	100
2021-02-01	san antonio covid vaccine	False	Texas	United States	2
2021-02-01	johnson and johnson vaccine	True	Maryland	United States	2
2021-02-01	san antonio covid	False	Texas	United States	1
2021-02-01	covid 19 vaccine	False	New Jersey	United States	5
2021-02-01	salvation army donations	True	Texas	United States	1
2021-02-01	dr simone gold	True	Wisconsin	United States	1
2021-02-01	cvs covid testing	False	Oklahoma	United States	4
2021-02-01	vaccine calculator	True	Greater Manchester	United Kingdom	4
2021-02-01	safeway covid vaccine	False	Texas	United States	1
2021-02-01	phonics play	True	Halton	United Kingdom	17
2021-02-01	jojo siwa	True	Maryland	United States	1
2021-02-01	rudy giuliani	True	Texas	United States	1
2021-02-01	rockwall county	True	Texas	United States	2
2021-02-01	covid 19 vaccine nj gov	False	New Jersey	United States	2
2021-02-01	easter 2020	True	Wisconsin	United States	1
2021-02-01	remdesivir	True	Texas	United States	2
2021-02-01	hierarchy of control	True	New South Wales	Australia	1
2021-02-01	dr simone gold	True	Oklahoma	United States	1
2021-02-01	readyharris org	True	Texas	United States	5
2021-02-01	screwfix	True	Halton	United Kingdom	67
2021-02-01	kent county health dept com	True	Maryland	United States	2
2021-02-01	ready harris	True	Texas	United States	1
2021-02-01	rapid testing near me	True	Texas	United States	1
2021-02-01	covid news	False	New Jersey	United States	1
2021-02-01	ellume	True	Wisconsin	United States	1
2021-02-01	onem	True	Brabant	Belgium	15
2021-02-01	mondkapjes	True	South Holland	Netherlands	5
2021-02-01	rapid covid testing near me	False	Texas	United States	1
2021-02-01	covid malaga	False	Andalusia	Spain	1
2021-02-01	eviction moratorium	True	Oklahoma	United States	1
2021-02-01	universal credit	True	Greater Manchester	United Kingdom	18
2021-02-01	infonavit mi cuenta	True	Sinaloa	Mexico	1
2021-02-01	rapid covid testing	False	Texas	United States	3
2021-02-01	kn95 masks	True	Maryland	United States	4
2021-02-01	rapid covid test	False	Texas	United States	1
2021-02-01	covid nj	False	New Jersey	United States	1
2021-02-01	randalls pharmacy	True	Texas	United States	1
2021-02-01	everlywell	True	Wisconsin	United States	2
2021-02-01	get my payment	True	Oklahoma	United States	10
2021-02-01	uk covid deaths today	False	Greater Manchester	United Kingdom	1
2021-02-01	qanon	True	Texas	United States	6
2021-02-01	salud digna	True	Sinaloa	Mexico	100
2021-02-01	lifebridge health	True	Maryland	United States	4
2021-02-01	pua	True	Texas	United States	2
2021-02-01	infonavit mi cuenta	True	Sonora	Mexico	1
2021-02-01	polk county texas coronavirus cases	False	Texas	United States	4
2021-02-01	salud digna	True	Puebla	Mexico	100
2021-02-01	covid symptoms	False	New Jersey	United States	4
2021-02-01	face masks	True	Wisconsin	United States	1
2021-02-01	polio vaccine	True	Texas	United States	1
2021-02-01	conacyt	True	Puebla	Mexico	1
2021-02-01	how much was the first stimulus check	True	Oklahoma	United States	2
2021-02-01	uk covid cases	False	Greater Manchester	United Kingdom	1
2021-02-01	pokemon go	True	Texas	United States	1
2021-02-01	coronavirus update	False	Sindh	Pakistan	1
2021-02-01	zdf heute	True	North Rhine-Westphalia	Germany	4
2021-02-01	luminis health	True	Maryland	United States	4
2021-02-01	phase 1b	True	Texas	United States	1
2021-02-01	www impfportal niedersachsen de	True	North Rhine-Westphalia	Germany	4
2021-02-01	pfizer vs moderna	True	Texas	United States	3
2021-02-01	covid testing	False	New Jersey	United States	1
2021-02-01	www 116117 de	True	North Rhine-Westphalia	Germany	35
2021-02-01	first stimulus package 2020	True	Wisconsin	United States	1
2021-02-01	biden executive orders	True	Tennessee	United States	4
2021-02-01	pfizer vaccine	True	Texas	United States	3
2021-02-01	immy labs	True	Oklahoma	United States	14
2021-02-01	covid 19 québec	False	Quebec	Canada	8
2021-02-01	worldometers	True	North Rhine-Westphalia	Germany	2
2021-02-01	coronavirus update	False	Vermont	United States	14
2021-02-01	pfizer stock	True	Texas	United States	3
2021-02-01	lysol spray disinfectant	True	Maryland	United States	2
2021-02-01	worldometer	True	North Rhine-Westphalia	Germany	1
2021-02-01	pfizer covid vaccine	False	Texas	United States	3
2021-02-01	wolfgang wodarg	True	North Rhine-Westphalia	Germany	1
2021-02-01	covid testing near me	False	New Jersey	United States	1
2021-02-01	pelosi	True	Texas	United States	1
2021-02-01	fond du lac county health department	True	Wisconsin	United States	4
2021-02-01	wdr aktuell	True	North Rhine-Westphalia	Germany	4
2021-02-01	uk coronavirus update	False	Greater Manchester	United Kingdom	2
2021-02-01	indeed job search	True	Oklahoma	United States	2
2021-02-01	pcr testing accuracy	True	Texas	United States	1
2021-02-01	waz witten	True	North Rhine-Westphalia	Germany	1
2021-02-01	costco online	True	Vermont	United States	6
2021-02-01	pcr testing	True	Texas	United States	2
2021-02-01	marriott vacation club login	True	Maryland	United States	2
2021-02-01	tüv	True	North Rhine-Westphalia	Germany	2
2021-02-01	pcr test	True	Texas	United States	2
2021-02-01	tönnies	True	North Rhine-Westphalia	Germany	1
2021-02-01	covid testing sites near me	False	New Jersey	United States	2
2021-02-01	george floyd	True	Wisconsin	United States	1
2021-02-01	pchdtx org	True	Texas	United States	1
2021-02-01	hunter new england health	True	New South Wales	Australia	2
2021-02-01	tui fly	True	North Rhine-Westphalia	Germany	1
2021-02-01	irs get my payment	True	Oklahoma	United States	7
2021-02-01	payroll tax	True	Texas	United States	1
2021-02-01	covid 19	False	Vermont	United States	1
2021-02-01	tui cruises	True	North Rhine-Westphalia	Germany	3
2021-02-01	maryland coronavirus	False	Maryland	United States	43
2021-02-01	patrick mahomes	True	Texas	United States	7
2021-02-01	tui	True	North Rhine-Westphalia	Germany	7
2021-02-01	covid toes	False	New Jersey	United States	1
2021-02-01	get my payment	True	Wisconsin	United States	10
2021-02-01	nieuws	True	South Holland	Netherlands	65
2021-02-01	parker county hospital district	True	Texas	United States	3
2021-02-01	covid malaga hoy	False	Andalusia	Spain	1
2021-02-01	trump aktuell	True	North Rhine-Westphalia	Germany	1
2021-02-01	tui holidays	True	Greater Manchester	United Kingdom	3
2021-02-01	irs gov get my payment	True	Oklahoma	United States	7
2021-02-01	parker county health department	True	Texas	United States	1
2021-02-01	covid 19 update	False	Vermont	United States	7
2021-02-01	tagesschau liveblog	True	North Rhine-Westphalia	Germany	1
2021-02-01	maryland coronavirus update	False	Maryland	United States	16
2021-02-01	parker county covid vaccine sign up	False	Texas	United States	1
2021-02-01	tagesschau	True	North Rhine-Westphalia	Germany	100
2021-02-01	covid tracker	False	New Jersey	United States	2
2021-02-01	governor evers	True	Wisconsin	United States	1
2021-02-01	parker county	True	Texas	United States	1
2021-02-01	symptome covid 19	False	North Rhine-Westphalia	Germany	1
2021-02-01	irs stimulus check	True	Oklahoma	United States	3
2021-02-01	tui	True	Greater Manchester	United Kingdom	10
2021-02-01	ourshot in gov	True	Texas	United States	1
2021-02-01	kinney drugs	True	Vermont	United States	24
2021-02-01	sylt	True	North Rhine-Westphalia	Germany	2
2021-02-01	maryland coronavirus vaccination sites	False	Maryland	United States	2
2021-02-01	nueces county health department	True	Texas	United States	2
2021-02-01	sunexpress	True	North Rhine-Westphalia	Germany	1
2021-02-01	covid vaccine	False	New Jersey	United States	14
2021-02-01	healthymke com	True	Wisconsin	United States	4
2021-02-01	nueces county covid vaccine providers	False	Texas	United States	1
2021-02-01	städteregion aachen	True	North Rhine-Westphalia	Germany	5
