Date	Query	IsImplicitIntent	State	Country	PopularityScore
2020-06-01	ocado	True	Merseyside	United Kingdom	10
2020-06-01	coronavirus in colorado	False	Colorado	United States	2
2020-06-01	coronavirus tracker	False	New South Wales	Australia	4
2020-06-01	covid19.ei.or.kr	False	Gyeonggi	Korea (South)	1
2020-06-01	slimming world	True	Gloucestershire	United Kingdom	6
2020-06-01	ontario covid 19 cases	False	Ontario	Canada	2
2020-06-01	az covid	False	Arizona	United States	3
2020-06-01	coronavirus statistics in united states	False	New York	United States	1
2020-06-01	pets at home	True	Middlesbrough	United Kingdom	1
2020-06-01	sam's club	True	Idaho	United States	6
2020-06-01	yakima health district covid 19	False	Washington	United States	1
2020-06-01	ccl stock	True	Alabama	United States	1
2020-06-01	covid 19	False	South Dakota	United States	7
2020-06-01	poste italiane	True	Emilia-Romagna	Italy	100
2020-06-01	coronavirus death toll	False	California	United States	1
2020-06-01	ndr	True	Hesse	Germany	9
2020-06-01	uk coronavirus update uk	False	London	United Kingdom	1
2020-06-01	coronavirus deaths	False	Colorado	United States	1
2020-06-01	고용보험	True	Daegu	Korea (South)	97
2020-06-01	health.gov.au	True	Victoria	Australia	5
2020-06-01	corona virus	False	Emilia-Romagna	Italy	3
2020-06-01	screwfix	True	Gloucestershire	United Kingdom	100
2020-06-01	az coronavirus update	False	Arizona	United States	11
2020-06-01	public health wales	True	Isle Of Anglesey	United Kingdom	1
2020-06-01	coronavirus statistics in new york	False	New York	United States	1
2020-06-01	ontario covid 19	False	Ontario	Canada	10
2020-06-01	sainsburys groceries	True	Middlesbrough	United Kingdom	17
2020-06-01	russia covid 19 drug rollout	False	Idaho	United States	38
2020-06-01	self employed income support scheme	True	Nottingham City	United Kingdom	5
2020-06-01	covid	False	South Dakota	United States	4
2020-06-01	coronavirus dashboard	False	California	United States	1
2020-06-01	nhs employers	True	Merseyside	United Kingdom	5
2020-06-01	coronavirus colorado	False	Colorado	United States	20
2020-06-01	nachrichten aktuell	True	Hesse	Germany	15
2020-06-01	boris johnson	True	West Midlands	United Kingdom	4
2020-06-01	hln nieuws	True	Brussels Region	Belgium	24
2020-06-01	uk coronavirus update	False	London	United Kingdom	4
2020-06-01	bilan coronavirus france	False	Provence-Alpes-Cote D'azur	France	1
2020-06-01	sainsburys groceries	True	Gloucestershire	United Kingdom	35
2020-06-01	az coronavirus	False	Arizona	United States	16
2020-06-01	coronavirus statistics	False	New York	United States	4
2020-06-01	yakima health district	True	Washington	United States	6
2020-06-01	specsavers	True	West Midlands	United Kingdom	5
2020-06-01	ontario covid	False	Ontario	Canada	19
2020-06-01	screwfix	True	Middlesbrough	United Kingdom	92
2020-06-01	riots	True	Idaho	United States	10
2020-06-01	coronavirus updates	False	South Dakota	United States	15
2020-06-01	coronavirus count	False	California	United States	1
2020-06-01	coronavirus cases in colorado	False	Colorado	United States	3
2020-06-01	government stimulus package 2020	True	Victoria	Australia	3
2020-06-01	covid19.ei.kr	False	Gyeonggi	Korea (South)	1
2020-06-01	ndr	True	Saxony	Germany	2
2020-06-01	nachrichten	True	Hesse	Germany	59
2020-06-01	uk coronavirus deaths today	False	London	United Kingdom	1
2020-06-01	worldometers coronavirus	False	Quebec	Canada	7
2020-06-01	sainsburys	True	Gloucestershire	United Kingdom	20
2020-06-01	at&t	True	Arizona	United States	19
2020-06-01	coronavirus nyc update	False	New York	United States	1
2020-06-01	worldometer coronavirus	False	Illinois	United States	6
2020-06-01	nhs discounts	True	Merseyside	United Kingdom	2
2020-06-01	sfr tv	True	Occitanie	France	1
2020-06-01	ontario coronavirus update	False	Ontario	Canada	9
2020-06-01	tesco home delivery	True	Middlesbrough	United Kingdom	9
2020-06-01	coronavirus update	False	South Dakota	United States	75
2020-06-01	coronavirus cases california	False	California	United States	1
2020-06-01	coronavirus cases	False	Colorado	United States	2
2020-06-01	panhandle health district coronavirus	False	Idaho	United States	3
2020-06-01	yakima covid	False	Washington	United States	1
2020-06-01	corona virus	False	Bavaria	Germany	3
2020-06-01	n95 masks for coronavirus sale	False	Hesse	Germany	3
2020-06-01	stimulus check tracker	True	Ohio	United States	7
2020-06-01	rspb	True	Gloucestershire	United Kingdom	2
2020-06-01	uk coronavirus deaths	False	London	United Kingdom	2
2020-06-01	arizona pandemic unemployment	True	Arizona	United States	3
2020-06-01	coronavirus nyc	False	New York	United States	4
2020-06-01	golf australia	True	Victoria	Australia	5
2020-06-01	covid	False	Baja California	Mexico	1
2020-06-01	furlough scheme uk	True	West Midlands	United Kingdom	4
2020-06-01	wilko	True	York	United Kingdom	18
2020-06-01	coronavirus south dakota	False	South Dakota	United States	18
2020-06-01	the range	True	Middlesbrough	United Kingdom	46
2020-06-01	coronavirus cases by state	False	California	United States	1
2020-06-01	coronavirus by state	False	Colorado	United States	1
2020-06-01	crocs for healthcare workers	True	Mississippi	United States	3
2020-06-01	worldometer	True	Illinois	United States	2
2020-06-01	ontario coronavirus cases	False	Ontario	Canada	1
2020-06-01	phonics play	True	Gloucestershire	United Kingdom	5
2020-06-01	oregon coronavirus	False	Idaho	United States	5
2020-06-01	argentina coronavirus	False	City Of Buenos Aires	Argentina	2
2020-06-01	arizona health department coronavirus	False	Arizona	United States	2
2020-06-01	nationwide building society	True	Merseyside	United Kingdom	15
2020-06-01	coronavirus ny	False	New York	United States	2
2020-06-01	self employed grant	True	Nottingham City	United Kingdom	2
2020-06-01	n95 mask for coronavirus for sale	False	Hesse	Germany	5
2020-06-01	wickes	True	York	United Kingdom	15
2020-06-01	yakima county health district	True	Washington	United States	3
2020-06-01	coronavirus map	False	South Dakota	United States	7
2020-06-01	coronavirus cases	False	California	United States	1
2020-06-01	tui	True	Middlesbrough	United Kingdom	9
2020-06-01	coronavirus	False	Colorado	United States	31
2020-06-01	uk coronavirus cases	False	London	United Kingdom	1
2020-06-01	coronavirus en el mundo	False	Andalusia	Spain	1
2020-06-01	pets at home	True	Gloucestershire	United Kingdom	15
2020-06-01	고용보험	True	Busan Gwangyeoksi	Korea (South)	100
2020-06-01	arizona covid update	False	Arizona	United States	5
2020-06-01	george floyd	True	Victoria	Australia	2
2020-06-01	second stimulus check	True	Rhode Island	United States	7
2020-06-01	coronavirus numbers	False	New York	United States	1
2020-06-01	coronavirus symptoms	False	New South Wales	Australia	4
2020-06-01	ontario coronavirus	False	Ontario	Canada	10
2020-06-01	kootenai county	True	Idaho	United States	9
2020-06-01	virtual college	True	York	United Kingdom	1
2020-06-01	coronavirus losing potency	False	South Dakota	United States	27
2020-06-01	sam's club	True	Utah	United States	23
2020-06-01	coronavirus california update	False	California	United States	1
2020-06-01	corona virus update	False	Colorado	United States	5
2020-06-01	universal credit	True	Middlesbrough	United Kingdom	17
2020-06-01	italie	True	Grand Est	France	1
2020-06-01	wisconsin covid cases	False	Illinois	United States	1
2020-06-01	ocado	True	Gloucestershire	United Kingdom	6
2020-06-01	arizona covid numbers	False	Arizona	United States	2
2020-06-01	minijob-zentrale	True	Hesse	Germany	2
2020-06-01	coronavirus news	False	New York	United States	1
2020-06-01	uk coronavirus	False	London	United Kingdom	3
2020-06-01	national trust	True	Merseyside	United Kingdom	8
2020-06-01	covid19.ei.go.kr/	False	Gyeonggi	Korea (South)	1
2020-06-01	cares act 2020	True	Alabama	United States	2
2020-06-01	coronavirus statistics in united states	False	Missouri	United States	1
2020-06-01	universal credit	True	York	United Kingdom	5
2020-06-01	coronavirus cases in south dakota	False	South Dakota	United States	1
2020-06-01	coronavirus california	False	California	United States	8
2020-06-01	yakima county covid 19 cases	False	Washington	United States	1
2020-06-01	corona virus statistics	False	Colorado	United States	1
2020-06-01	odsp	True	Ontario	Canada	6
2020-06-01	wickes	True	Middlesbrough	United Kingdom	25
2020-06-01	johns hopkins coronavirus dashboard	False	Idaho	United States	8
2020-06-01	nationwide building society	True	Gloucestershire	United Kingdom	4
2020-06-01	arizona covid cases	False	Arizona	United States	3
2020-06-01	coronavirus new york update	False	New York	United States	1
2020-06-01	cares act provider relief fund	True	Florida	United States	1
2020-06-01	jyllandsposten	True	South Denmark	Denmark	1
2020-06-01	free childcare	True	Victoria	Australia	3
2020-06-01	mein schiff	True	Hesse	Germany	1
2020-06-01	tui refunds	True	London	United Kingdom	1
2020-06-01	screwfix	True	Nottingham City	United Kingdom	100
2020-06-01	tui holidays	True	York	United Kingdom	8
2020-06-01	coronavirus	False	South Dakota	United States	31
2020-06-01	coronavirus by state	False	California	United States	1
2020-06-01	corona virus map	False	Colorado	United States	2
2020-06-01	lab 24 coronavirus	False	Lombardy	Italy	1
2020-06-01	wisconsin coronavirus	False	Illinois	United States	1
2020-06-01	mot check	True	Merseyside	United Kingdom	6
2020-06-01	wilko	True	Middlesbrough	United Kingdom	21
2020-06-01	national trust	True	Gloucestershire	United Kingdom	8
2020-06-01	arizona covid 19 cases	False	Arizona	United States	3
2020-06-01	coronavirus new york	False	New York	United States	1
2020-06-01	mnp	True	Provincia De Guantanamo	Cuba	1
2020-06-01	マスク	True	Nara	Japan	27
2020-06-01	yakima county coronavirus update	False	Washington	United States	1
2020-06-01	north york general hospital	True	Ontario	Canada	3
2020-06-01	b&q diy store	True	Cornwall	United Kingdom	5
2020-06-01	the range	True	York	United Kingdom	27
2020-06-01	john hopkins coronavirus map	False	Idaho	United States	7
2020-06-01	cdc coronavirus update	False	South Dakota	United States	23
2020-06-01	coronavirus by country	False	California	United States	1
2020-06-01	corona virus	False	Colorado	United States	3
2020-06-01	covid19.ei.go.kr)	False	Gyeonggi	Korea (South)	1
2020-06-01	bartolini	True	Liguria	Italy	5
2020-06-01	coronavirus brésil	False	Occitanie	France	1
2020-06-01	national holidays	True	Gloucestershire	United Kingdom	3
2020-06-01	hzz	True	Primorsko-Goranska	Croatia	1
2020-06-01	arizona covid 19	False	Arizona	United States	4
2020-06-01	coronavirus masks sale	False	New York	United States	1
2020-06-01	sintomas covid 19	False	Minas Gerais	Brazil	4
2020-06-01	masks for sale covid 19	False	Hesse	Germany	2
2020-06-01	tui holidays 2020	True	London	United Kingdom	1
2020-06-01	tesco home delivery	True	York	United Kingdom	18
2020-06-01	foxtel	True	Victoria	Australia	56
2020-06-01	impots.gouv.fr	True	Nouvelle-Aquitaine	France	100
2020-06-01	bing covid tracker	False	South Dakota	United States	5
2020-06-01	b&q diy store	True	Bristol	United Kingdom	17
2020-06-01	coronavirus	False	California	United States	31
2020-06-01	colorado stay at home order	True	Colorado	United States	3
2020-06-01	will there be another stimulus check	True	Illinois	United States	1
2020-06-01	morrisons	True	Merseyside	United Kingdom	21
2020-06-01	new covid cases in ontario today	False	Ontario	Canada	2
2020-06-01	mot check	True	Gloucestershire	United Kingdom	12
2020-06-01	arizona covid	False	Arizona	United States	6
2020-06-01	koronawirus	False	Swietokrzyskie	Poland	1
2020-06-01	coronavirus masks for sale	False	New York	United States	2
2020-06-01	ministério da saúde coronavírus	False	Minas Gerais	Brazil	7
2020-06-01	irs stimulus check tracking	True	Idaho	United States	5
2020-06-01	student finance	True	York	United Kingdom	3
2020-06-01	worldometer coronavirus	False	Quebec	Canada	7
2020-06-01	at&t	True	South Dakota	United States	10
2020-06-01	student finance	True	West Midlands	United Kingdom	6
2020-06-01	logo nachrichten	True	Hesse	Germany	1
2020-06-01	corona virus updates	False	California	United States	1
2020-06-01	tui holidays	True	London	United Kingdom	5
2020-06-01	colorado safer at home order	True	Colorado	United States	13
2020-06-01	yakima county coronavirus	False	Washington	United States	1
2020-06-01	sainsburys groceries	True	Nottingham City	United Kingdom	80
2020-06-01	morrisons	True	Gloucestershire	United Kingdom	30
2020-06-01	coronavirus andalucía	False	Andalusia	Spain	1
2020-06-01	arizona coronavirus update	False	Arizona	United States	35
2020-06-01	coronavirus map	False	New York	United States	3
2020-06-01	koronawirus w polsce	True	Swietokrzyskie	Poland	3
2020-06-01	ministerio da saude	True	Minas Gerais	Brazil	10
2020-06-01	flight centre	True	Victoria	Australia	30
2020-06-01	screwfix	True	York	United Kingdom	100
2020-06-01	2nd stimulus package 2020	True	South Dakota	United States	15
2020-06-01	covid19.ei.go.kr	False	Gyeonggi	Korea (South)	27
2020-06-01	corona virus update	False	California	United States	7
2020-06-01	new covid 19 cases in ontario	False	Ontario	Canada	1
2020-06-01	irs stimulus check	True	Idaho	United States	7
2020-06-01	colorado news	True	Colorado	United States	10
2020-06-01	face shields	True	Alabama	United States	2
2020-06-01	whitmer	True	Illinois	United States	1
2020-06-01	lidl reisen	True	Hesse	Germany	2
2020-06-01	loveholidays	True	Gloucestershire	United Kingdom	2
2020-06-01	arizona coronavirus cases	False	Arizona	United States	3
2020-06-01	stimulus check second round	True	Ohio	United States	7
2020-06-01	coronavirus losing potency	False	New York	United States	18
2020-06-01	fgts	True	Minas Gerais	Brazil	100
2020-06-01	zus	True	Swietokrzyskie	Poland	100
2020-06-01	tui coronavirus update	False	London	United Kingdom	1
2020-06-01	scarborough news	True	York	United Kingdom	5
2020-06-01	wickes	True	Poole	United Kingdom	39
2020-06-01	corona virus tracker	False	California	United States	1
2020-06-01	matalan uk	True	Merseyside	United Kingdom	4
2020-06-01	colorado governor coronavirus	False	Colorado	United States	1
2020-06-01	coronavirus	False	Bavaria	Germany	23
2020-06-01	russia covid 19 drug rollout	False	Rhode Island	United States	38
2020-06-01	yakima coronavirus	False	Washington	United States	1
2020-06-01	www.ei.go.kr	True	Busan Gwangyeoksi	Korea (South)	10
2020-06-01	dhhs coronavirus	False	Victoria	Australia	30
2020-06-01	love holidays	True	Gloucestershire	United Kingdom	3
2020-06-01	arizona coronavirus	False	Arizona	United States	19
2020-06-01	coronavirus italy	False	New York	United States	1
2020-06-01	new brunswick coronavirus update	False	Ontario	Canada	3
2020-06-01	esus ve	True	Minas Gerais	Brazil	1
2020-06-01	irs get my payment	True	Idaho	United States	4
2020-06-01	coronavirus stats	False	New South Wales	Australia	4
2020-06-01	sainsburys groceries	True	York	United Kingdom	32
2020-06-01	travis perkins	True	Poole	United Kingdom	15
2020-06-01	corona virus testing nearby	False	California	United States	1
2020-06-01	colorado governor	True	Colorado	United States	2
2020-06-01	white house press conference	True	Illinois	United States	1
2020-06-01	kn95 masks coronavirus	False	Hesse	Germany	3
2020-06-01	tui	True	London	United Kingdom	12
2020-06-01	mississippi coronavirus	False	Mississippi	United States	36
2020-06-01	lloyds business banking	True	Gloucestershire	United Kingdom	9
2020-06-01	martin lewis money saving expert	True	Merseyside	United Kingdom	10
2020-06-01	are we getting another stimulus check	True	Arizona	United States	2
2020-06-01	1177	True	Gavleborg County	Sweden	28
2020-06-01	coronavirus in ny	False	New York	United States	1
2020-06-01	covid19	False	Minas Gerais	Brazil	10
2020-06-01	coronavirus statistics	False	Telangana	India	12
2020-06-01	russia covid 19 drug rollout	False	Utah	United States	48
2020-06-01	sainsburys	True	York	United Kingdom	5
2020-06-01	the range	True	Poole	United Kingdom	20
2020-06-01	www.coronavirus.wa.gov	False	Washington	United States	1
2020-06-01	corona virus stats	False	California	United States	1
2020-06-01	colorado department of health coronavirus	False	Colorado	United States	1
2020-06-01	mdhhs coronavirus	False	Michigan	United States	2
2020-06-01	ministry of health ontario	True	Ontario	Canada	6
2020-06-01	idaho unemployment claimant portal	True	Idaho	United States	52
2020-06-01	jet2holidays	True	Gloucestershire	United Kingdom	4
2020-06-01	daniel andrews	True	Victoria	Australia	21
2020-06-01	adhs coronavirus	False	Arizona	United States	2
2020-06-01	coronavirus in haiti	False	New York	United States	1
2020-06-01	italy coronavirus	False	Michigan	United States	1
2020-06-01	covid brasil	False	Minas Gerais	Brazil	13
2020-06-01	aftonbladet senaste nytt	True	Gavleborg County	Sweden	34
2020-06-01	kieser training	True	Hesse	Germany	1
2020-06-01	tsb bank	True	London	United Kingdom	1
2020-06-01	morrisons	True	York	United Kingdom	37
2020-06-01	sainsburys	True	Nottingham City	United Kingdom	36
2020-06-01	tesco home delivery	True	Poole	United Kingdom	10
2020-06-01	corona virus statistics	False	California	United States	1
2020-06-01	didattica a distanza	True	Lombardy	Italy	1
2020-06-01	colorado covid19 update	False	Colorado	United States	7
2020-06-01	white house briefing	True	Illinois	United States	1
2020-06-01	world o meter coronavirus	False	Quebec	Canada	1
2020-06-01	home bargains	True	Gloucestershire	United Kingdom	7
2020-06-01	lv car insurance	True	Merseyside	United Kingdom	1
2020-06-01	2nd stimulus package 2020	True	Arizona	United States	4
2020-06-01	middlesex london health unit ontario	True	Ontario	Canada	4
2020-06-01	coronavirus florida	False	New York	United States	1
2020-06-01	covid 19	False	Minas Gerais	Brazil	94
2020-06-01	idaho covid cases	False	Idaho	United States	5
2020-06-01	covid19.ei.go.k	False	Gyeonggi	Korea (South)	1
2020-06-01	expressen	True	Gavleborg County	Sweden	100
2020-06-01	worldometer coronavirus	False	Washington	United States	15
2020-06-01	martin lewis money saving expert	True	York	United Kingdom	3
2020-06-01	screwfix	True	Poole	United Kingdom	100
2020-06-01	johns hopkins coronavirus map	False	Hesse	Germany	3
2020-06-01	corona virus numbers	False	California	United States	1
2020-06-01	colorado covid update	False	Colorado	United States	3
2020-06-01	travis perkins	True	London	United Kingdom	11
2020-06-01	emilia romagna coronavirus	False	Emilia-Romagna	Italy	5
2020-06-01	gov uk coronavirus	False	West Midlands	United Kingdom	7
2020-06-01	hmrc login	True	Gloucestershire	United Kingdom	32
2020-06-01	2nd stimulus check	True	Arizona	United States	8
2020-06-01	covid19	False	Victoria	Australia	3
2020-06-01	coronavirus face mask for sale	False	New York	United States	2
2020-06-01	phonics play	True	Nottingham City	United Kingdom	9
2020-06-01	covid	False	Minas Gerais	Brazil	47
2020-06-01	cdc coronavirus update	False	Delaware	United States	2
2020-06-01	michael garron hospital	True	Ontario	Canada	4
2020-06-01	idaho covid 19 cases	False	Idaho	United States	5
2020-06-01	folkhälsomyndigheten	True	Gavleborg County	Sweden	7
2020-06-01	jet2holidays	True	York	United Kingdom	8
2020-06-01	sainsburys groceries	True	Poole	United Kingdom	48
2020-06-01	corona virus map	False	California	United States	1
2020-06-01	when are taxes due 2020	True	Illinois	United States	1
2020-06-01	colorado covid cases	False	Colorado	United States	2
2020-06-01	loveholidays	True	Merseyside	United Kingdom	1
2020-06-01	john hopkins university coronavirus map	False	Hesse	Germany	5
2020-06-01	travelodge uk	True	London	United Kingdom	1
2020-06-01	halfords	True	Gloucestershire	United Kingdom	32
2020-06-01	coronavirus deaths	False	New York	United States	1
2020-06-01	coronavirus	False	Minas Gerais	Brazil	54
2020-06-01	coronavirus andalucia	False	Andalusia	Spain	1
2020-06-01	bamatracker.com	True	Alabama	United States	4
2020-06-01	moniteur belge	True	Brussels Region	Belgium	6
2020-06-01	worldometer	True	Washington	United States	3
2020-06-01	hmrc login	True	York	United Kingdom	37
2020-06-01	covid19	False	Gyeonggi	Korea (South)	5
2020-06-01	hmrc login	True	Poole	United Kingdom	15
2020-06-01	folkhälsomyndigheten se	True	Gavleborg County	Sweden	15
2020-06-01	corona virus deaths	False	California	United States	1
2020-06-01	colorado covid case data	False	Colorado	United States	1
2020-06-01	mexico coronavirus update	False	Ontario	Canada	1
2020-06-01	idaho covid 19	False	Idaho	United States	4
2020-06-01	www.covid19.ei.go.kr	False	Busan Gwangyeoksi	Korea (South)	100
2020-06-01	gov.uk	True	Gloucestershire	United Kingdom	23
2020-06-01	covid victoria	False	Victoria	Australia	10
2020-06-01	coronavirus cure	False	New York	United States	1
2020-06-01	corona virus	False	Minas Gerais	Brazil	13
2020-06-01	impots.gouv.fr	True	Hesse	Germany	2
2020-06-01	travel republic	True	London	United Kingdom	2
2020-06-01	nzz	True	Saxony	Germany	11
2020-06-01	halfords	True	York	United Kingdom	18
2020-06-01	student finance login	True	West Midlands	United Kingdom	11
2020-06-01	halfords	True	Poole	United Kingdom	10
2020-06-01	corona virus cases	False	California	United States	1
2020-06-01	what phase is illinois in	True	Illinois	United States	1
2020-06-01	colorado covid 19	False	Colorado	United States	8
2020-06-01	svt nyheter	True	Gavleborg County	Sweden	27
2020-06-01	love holidays	True	Merseyside	United Kingdom	5
2020-06-01	hzz	True	Primorsko-Goranska Zupanija	Croatia	1
2020-06-01	coronavirus statistics in australia	False	New South Wales	Australia	3
2020-06-01	masks for coronavirus	False	Ontario	Canada	1
2020-06-01	idaho covid	False	Idaho	United States	14
2020-06-01	gov uk coronavirus	False	Gloucestershire	United Kingdom	2
2020-06-01	la poste	True	Grand Est	France	5
2020-06-01	coronavirus count	False	New York	United States	1
2020-06-01	coronavirus update	False	Lusaka	Zambia	1
2020-06-01	will there be another stimulus check	True	Washington	United States	1
2020-06-01	heute.de	True	Hesse	Germany	4
2020-06-01	track and trace coronavirus	False	London	United Kingdom	2
2020-06-01	gov.uk	True	York	United Kingdom	5
2020-06-01	pets at home	True	Nottingham City	United Kingdom	6
2020-06-01	gov.uk	True	Poole	United Kingdom	5
2020-06-01	corona virus california	False	California	United States	1
2020-06-01	coronavirus aktuell	False	Bavaria	Germany	18
2020-06-01	colorado covid	False	Colorado	United States	14
2020-06-01	svt.se	True	Gavleborg County	Sweden	1
2020-06-01	covid restrictions victoria	False	Victoria	Australia	5
2020-06-01	worldometer coronavirus	False	Hertfordshire	United Kingdom	16
2020-06-01	how to make a face mask	True	Missouri	United States	3
2020-06-01	halfords	True	Portsmouth	United Kingdom	26
2020-06-01	west point cadets covid 19	False	Illinois	United States	7
2020-06-01	face masks	True	Gloucestershire	United Kingdom	1
2020-06-01	manitoba covid 19 update	False	Ontario	Canada	1
2020-06-01	coronavirus cases united states	False	New York	United States	1
2020-06-01	segurança social directa	True	Coimbra	Portugal	100
2020-06-01	idaho coronavirus update	False	Idaho	United States	12
2020-06-01	coronavirus losing potency	False	Florida	United States	16
2020-06-01	lloyds business banking	True	Merseyside	United Kingdom	3
2020-06-01	dvla	True	York	United Kingdom	10
2020-06-01	flughafen frankfurt	True	Hesse	Germany	4
2020-06-01	dvla	True	Poole	United Kingdom	10
2020-06-01	corona virus	False	California	United States	5
2020-06-01	tower hamlets council	True	London	United Kingdom	2
2020-06-01	colorado coronavirus update	False	Colorado	United States	18
2020-06-01	de morgen	True	West Flanders	Belgium	43
2020-06-01	coronavirus latest	False	West Midlands	United Kingdom	7
2020-06-01	wilko	True	Hertfordshire	United Kingdom	19
2020-06-01	wildhorse casino	True	Washington	United States	1
2020-06-01	coronavirus statistics in missouri	False	Missouri	United States	2
2020-06-01	covid restrictions	False	Victoria	Australia	6
2020-06-01	easyjet uk	True	Gloucestershire	United Kingdom	4
2020-06-01	covid.ei.go.kr	False	Gyeonggi	Korea (South)	6
2020-06-01	coronavirus cases in ny	False	New York	United States	1
2020-06-01	segurança social	True	Coimbra	Portugal	26
2020-06-01	manitoba covid	False	Ontario	Canada	1
2020-06-01	idaho coronavirus	False	Idaho	United States	100
2020-06-01	walgreens covid testing	False	Illinois	United States	1
2020-06-01	dunelm	True	York	United Kingdom	13
2020-06-01	job retention scheme	True	Merseyside	United Kingdom	1
2020-06-01	currys pc world	True	Poole	United Kingdom	20
2020-06-01	copper mask	True	California	United States	1
2020-06-01	fallzahlen coronavirus	False	Hesse	Germany	1
2020-06-01	colorado coronavirus map	False	Colorado	United States	1
2020-06-01	hln nieuws	True	West Flanders	Belgium	100
2020-06-01	tower hamlets	True	London	United Kingdom	2
2020-06-01	wickes click and collect	True	Hertfordshire	United Kingdom	7
