Date	Query	IsImplicitIntent	State	Country	PopularityScore
2020-09-01	walgreens covid testing	False	New York	United States	1
2020-09-01	coronavirus statistics	False	Gujarat	India	4
2020-09-01	ansa notizie	True	Emilia-Romagna	Italy	1
2020-09-01	covid 19 latest	False	London	United Kingdom	2
2020-09-01	update on coronavirus	False	California	United States	1
2020-09-01	second stimulus check	True	Nevada	United States	6
2020-09-01	queensland health	True	Queensland	Australia	68
2020-09-01	leeds building society	True	Essex	United Kingdom	3
2020-09-01	center parcs	True	Lancashire	United Kingdom	3
2020-09-01	coronavirus	False	Riyadh	Saudi Arabia	1
2020-09-01	sfr tv	True	Ile-De-France	France	7
2020-09-01	covid 19	False	Abu Dhabi	United Arab Emirates	12
2020-09-01	westjet.ca	True	Ontario	Canada	1
2020-09-01	cdc covid deaths	False	New York	United States	4
2020-09-01	nationwide building society	True	Swindon	United Kingdom	21
2020-09-01	waitrose	True	Kent	United Kingdom	20
2020-09-01	nationwide building society	True	England	United Kingdom	8
2020-09-01	jet2holidays	True	Middlesex	United Kingdom	11
2020-09-01	parcelamento fgts mp 927	True	Minas Gerais	Brazil	37
2020-09-01	ggd	True	South Holland	Netherlands	13
2020-09-01	coronavirus bresil	False	Ile-De-France	France	1
2020-09-01	ri dept of health covid 19	False	Rhode Island	United States	2
2020-09-01	cdc covid	False	Washington	United States	2
2020-09-01	trump news	True	South Carolina	United States	1
2020-09-01	dvla	True	Nottingham City	United Kingdom	23
2020-09-01	queensland covid cases	False	Queensland	Australia	13
2020-09-01	jet2holidays	True	Essex	United Kingdom	4
2020-09-01	auswärtiges amt reisehinweise	True	Saxony	Germany	17
2020-09-01	parcelamento fgts mp 927	True	Rio Grande Do Sul	Brazil	14
2020-09-01	sam's club	True	Nevada	United States	15
2020-09-01	gladys berejiklian	True	New South Wales	Australia	2
2020-09-01	john hopkins covid numbers	False	Florida	United States	1
2020-09-01	jet 2 holidays 2020	True	Glasgow City	United Kingdom	2
2020-09-01	ministère des affaires étrangères belgique	True	Brabant	Belgium	7
2020-09-01	2nd stimulus check	True	California	United States	7
2020-09-01	ad.nl	True	Gelderland	Netherlands	10
2020-09-01	queensland covid	False	Queensland	Australia	18
2020-09-01	jet2 holidays 2020	True	Essex	United Kingdom	4
2020-09-01	qanon	True	Nevada	United States	2
2020-09-01	coronavirus numbers	False	New York	United States	1
2020-09-01	tucker carlson tonight	True	Missouri	United States	2
2020-09-01	queensland coronavirus update	False	Queensland	Australia	28
2020-09-01	worldometer coronavirus	False	Abu Dhabi	United Arab Emirates	89
2020-09-01	west ham	True	Kent	United Kingdom	2
2020-09-01	b&q	True	Torfaen	United Kingdom	1
2020-09-01	diabetes uk	True	Greater Manchester	United Kingdom	2
2020-09-01	fauci death toll theory	True	Iowa	United States	2
2020-09-01	jet2 flights	True	Essex	United Kingdom	3
2020-09-01	trump twitter	True	South Carolina	United States	2
2020-09-01	vaccino coronavirus	False	Lombardy	Italy	2
2020-09-01	pcr検査	True	Saitama	Japan	4
2020-09-01	haven holidays	True	South Yorkshire	United Kingdom	4
2020-09-01	miur	True	Tuscany	Italy	23
2020-09-01	dvsa	True	Nottingham City	United Kingdom	1
2020-09-01	covid tracker	False	Maharashtra	India	3
2020-09-01	unemployment washington state	True	Oregon	United States	1
2020-09-01	queensland border pass	True	Queensland	Australia	28
2020-09-01	jet2	True	Essex	United Kingdom	2
2020-09-01	travelodge uk	True	Bristol	United Kingdom	1
2020-09-01	orange county ca coronavirus update	False	California	United States	1
2020-09-01	pua nevada	True	Nevada	United States	7
2020-09-01	ohio.gov coronavirus	False	Ohio	United States	1
2020-09-01	navy portal	True	North Carolina	United States	2
2020-09-01	sainsburys	True	Middlesex	United Kingdom	14
2020-09-01	coronavirus statistics in michigan	False	Michigan	United States	3
2020-09-01	coronavirus vaccine update	False	California	United States	1
2020-09-01	rki dashboard	True	Berlin	Germany	9
2020-09-01	dvla mot check	True	Somerset	United Kingdom	7
2020-09-01	qld health covid	False	Queensland	Australia	4
2020-09-01	sainsburys	True	West Berkshire	United Kingdom	9
2020-09-01	covid 19 dashboard	False	London	United Kingdom	1
2020-09-01	hoseasons	True	Essex	United Kingdom	7
2020-09-01	疫情	True	Shandong	China	100
2020-09-01	nys coronavirus update	False	New York	United States	1
2020-09-01	united states coronavirus	False	California	United States	1
2020-09-01	angonoticias	True	Luanda Province	Angola	1
2020-09-01	book a covid test	False	West Midlands	United Kingdom	2
2020-09-01	wetherspoons	True	Kent	United Kingdom	2
2020-09-01	ameli	True	Grand Est	France	87
2020-09-01	coronavirus update	False	Central	Fiji	1
2020-09-01	ingreso minimo vital	True	Andalusia	Spain	2
2020-09-01	companies house	True	Newry And Mourne	United Kingdom	1
2020-09-01	covid washington state	False	Washington	United States	2
2020-09-01	educads	True	Mexico City	Mexico	5
2020-09-01	delaware coronavirus	False	Delaware	United States	21
2020-09-01	acas	True	Surrey	United Kingdom	5
2020-09-01	ofsp	True	Berne	Switzerland	5
2020-09-01	payroll tax holiday	True	Nevada	United States	1
2020-09-01	qld health coronavirus update	False	Queensland	Australia	68
2020-09-01	home bargains	True	Essex	United Kingdom	3
2020-09-01	coronavirus alpes maritimes	False	Provence-Alpes-Cote D'azur	France	1
2020-09-01	tucker carlson	True	South Carolina	United States	3
2020-09-01	coronavirus utah	False	Utah	United States	8
2020-09-01	jared polis	True	Colorado	United States	1
2020-09-01	gov.uk	True	Nottingham City	United Kingdom	28
2020-09-01	dashboard tirol	True	Tyrol	Austria	100
2020-09-01	auswärtiges amt reisewarnung	True	Saxony	Germany	4
2020-09-01	qld health coronavirus	False	Queensland	Australia	5
2020-09-01	hmrc login	True	Essex	United Kingdom	45
2020-09-01	parcelamento fgts	True	Sao Paulo	Brazil	9
2020-09-01	rivm	True	Groningen	Netherlands	100
2020-09-01	payroll tax deferral	True	Nevada	United States	37
2020-09-01	qld health	True	Queensland	Australia	100
2020-09-01	halfords	True	Essex	United Kingdom	17
2020-09-01	illinois department of public health	True	Illinois	United States	12
2020-09-01	hoseasons uk	True	Surrey	United Kingdom	1
2020-09-01	covid	False	Gyeonggi	Korea (South)	2
2020-09-01	san luis obispo county	True	California	United States	1
2020-09-01	aftonbladet senaste nytt	True	Gotland County	Sweden	1
2020-09-01	cdc 6%	True	Utah	United States	10
2020-09-01	covid-19	False	Kanagawa	Japan	5
2020-09-01	nationwide building society	True	Northamptonshire	United Kingdom	24
2020-09-01	coronavirus	False	Ile-De-France	France	11
2020-09-01	b&q	True	London	United Kingdom	19
2020-09-01	segurança social	True	Viana Do Castelo	Portugal	1
2020-09-01	edf energy	True	Hertfordshire	United Kingdom	6
2020-09-01	dvla	True	Blackburn With Darwen	United Kingdom	13
2020-09-01	wickes	True	Kent	United Kingdom	49
2020-09-01	coronavirus	False	Hamburg	Germany	4
2020-09-01	covid 19	False	Federal Territory Of Kuala Lumpur	Malaysia	11
2020-09-01	qld covid update	False	Queensland	Australia	5
2020-09-01	uhc provider login	True	South Carolina	United States	3
2020-09-01	vaccino covid 19	False	Lombardy	Italy	1
2020-09-01	coronavirus in nc	False	North Carolina	United States	1
2020-09-01	halfords	True	Nottingham City	United Kingdom	21
2020-09-01	gov.uk	True	Essex	United Kingdom	23
2020-09-01	dashboard coronavirus	False	South Holland	Netherlands	3
2020-09-01	john hopkins coronavirus tracker	False	Florida	United States	1
2020-09-01	nv unemployment	True	Nevada	United States	8
2020-09-01	unemployment oregon	True	Oregon	United States	27
2020-09-01	持続化補助金	True	Ehime	Japan	14
2020-09-01	coronavirus worldometer	False	Florida	United States	2
2020-09-01	qld covid restrictions	False	Queensland	Australia	4
2020-09-01	covid 19 vaccine	False	New York	United States	1
2020-09-01	gov uk coronavirus	False	Essex	United Kingdom	3
2020-09-01	student finance login	True	Wiltshire	United Kingdom	2
2020-09-01	portugal quarantine	True	Lancashire	United Kingdom	2
2020-09-01	gouv.fr	True	Occitanie	France	4
2020-09-01	foxtel	True	New South Wales	Australia	16
2020-09-01	n95 respirator mask	True	North Carolina	United States	1
2020-09-01	covid 19	False	Gyeonggi	Korea (South)	1
2020-09-01	coronavirus prevention	False	Oregon	United States	1
2020-09-01	companies house beta	True	Southampton	United Kingdom	10
2020-09-01	covid cases in mumbai	False	Maharashtra	India	1
2020-09-01	covid 19	False	London	United Kingdom	6
2020-09-01	dvla	True	Bedfordshire	United Kingdom	30
2020-09-01	nevada covid	False	Nevada	United States	3
2020-09-01	worldometer coronavirus usa	False	Pennsylvania	United States	1
2020-09-01	qld covid cases today	False	Queensland	Australia	5
2020-09-01	furlough scheme	True	Essex	United Kingdom	3
2020-09-01	dunelm	True	East Sussex	United Kingdom	46
2020-09-01	segurança social directa	True	Viana Do Castelo	Portugal	100
2020-09-01	wilko	True	Kent	United Kingdom	15
2020-09-01	unemployment login	True	California	United States	3
2020-09-01	boots the chemist	True	West Midlands	United Kingdom	12
2020-09-01	ohio.gov coronavirus update	False	Ohio	United States	1
2020-09-01	ars grand est	True	Grand Est	France	6
2020-09-01	unemployment claim	True	South Carolina	United States	1
2020-09-01	haven holidays	True	Nottingham City	United Kingdom	4
2020-09-01	indeed job search	True	Maine	United States	1
2020-09-01	worldometer coronavirus	False	Pennsylvania	United States	6
2020-09-01	qld covid cases	False	Queensland	Australia	28
2020-09-01	coronavirus	False	Saxony	Germany	8
2020-09-01	fl coronavirus	False	Florida	United States	1
2020-09-01	face masks uk	True	Essex	United Kingdom	2
2020-09-01	coronavirus death toll	False	California	United States	1
2020-09-01	nevada coronavirus update	False	Nevada	United States	7
2020-09-01	worldometer	True	Pennsylvania	United States	1
2020-09-01	stimulus check 2	True	Shandong	China	60
2020-09-01	qld covid 19 update	False	Queensland	Australia	35
2020-09-01	face masks	True	Essex	United Kingdom	4
2020-09-01	coronavirus france	False	Provence-Alpes-Cote D'azur	France	12
2020-09-01	covid-19	False	Gyeonggi	Korea (South)	2
2020-09-01	fremap	True	Andalusia	Spain	2
2020-09-01	cdc covid deaths	False	South Dakota	United States	4
2020-09-01	dziennik ustaw	True	Zachodniopomorskie	Poland	1
2020-09-01	worldometer coronavirus	False	Kent	United Kingdom	19
2020-09-01	johns hopkins coronavirus dashboard	False	Mississippi	United States	1
2020-09-01	119	True	Merseyside	United Kingdom	3
2020-09-01	pokemon go	True	New York	United States	1
2020-09-01	information on coronavirus	False	Indiana	United States	1
2020-09-01	will there be another stimulus check	True	Pennsylvania	United States	1
2020-09-01	ansa ultima ora	True	Emilia-Romagna	Italy	8
2020-09-01	qld covid	False	Queensland	Australia	40
2020-09-01	edf energy	True	Essex	United Kingdom	3
2020-09-01	risk assessment template	True	London	United Kingdom	1
2020-09-01	doja cat	True	Idaho	United States	2
2020-09-01	nevada coronavirus	False	Nevada	United States	4
2020-09-01	second stimulus package 2020	True	New York	United States	1
2020-09-01	unemployment login	True	South Carolina	United States	1
2020-09-01	covid 19 symptoms	False	Iowa	United States	10
2020-09-01	viaggiare sicuri	True	Lombardy	Italy	5
2020-09-01	hmrc login	True	Nottingham City	United Kingdom	38
2020-09-01	fgts	True	Goias	Brazil	100
2020-09-01	kern county public health	True	California	United States	1
2020-09-01	when will coronavirus end	False	Pennsylvania	United States	1
2020-09-01	qld coronavirus update	False	Queensland	Australia	29
2020-09-01	kane county	True	Illinois	United States	1
2020-09-01	dvsa	True	Essex	United Kingdom	1
2020-09-01	cdc covid deaths	False	Arizona	United States	3
2020-09-01	coronavirus aktuell	False	Hamburg	Germany	1
2020-09-01	pets at home	True	Hertfordshire	United Kingdom	7
2020-09-01	coronavirus in florida	False	Florida	United States	1
2020-09-01	when will coronavirus end	False	New York	United States	1
2020-09-01	www.ei.go.kr	True	Gyeonggi	Korea (South)	24
2020-09-01	mp 927	True	Sao Paulo	Brazil	1
2020-09-01	zus	True	Zachodniopomorskie	Poland	100
2020-09-01	north lincolnshire council	True	North Lincolnshire	United Kingdom	100
2020-09-01	unemployment claim	True	Oregon	United States	2
2020-09-01	uhc provider login	True	Illinois	United States	3
2020-09-01	washington county pa	True	Pennsylvania	United States	1
2020-09-01	permiso para circular	True	City Of Buenos Aires	Argentina	100
2020-09-01	qld coronavirus	False	Queensland	Australia	5
2020-09-01	nellis air force base	True	Nevada	United States	3
2020-09-01	zone coronavirus france	False	Ile-De-France	France	1
2020-09-01	dvla mot check	True	Essex	United Kingdom	2
2020-09-01	zinc supplements	True	Virginia	United States	1
2020-09-01	coronavirus österreich	False	Styria	Austria	60
2020-09-01	betsy devos	True	California	United States	1
2020-09-01	covid 19	False	South Holland	Netherlands	1
2020-09-01	sfr tv	True	Occitanie	France	10
2020-09-01	covid19india org	False	Rajasthan	India	100
2020-09-01	moderna stock	True	North Carolina	United States	1
2020-09-01	uofsc covid	False	South Carolina	United States	1
2020-09-01	flight centre	True	New South Wales	Australia	5
2020-09-01	hmrc login	True	Gloucestershire	United Kingdom	40
2020-09-01	jet2	True	Nottingham City	United Kingdom	2
2020-09-01	kanton bern	True	Berne	Switzerland	11
2020-09-01	covid	False	London	United Kingdom	3
2020-09-01	covid19	False	Kanagawa	Japan	3
2020-09-01	virus update	True	Pennsylvania	United States	1
2020-09-01	三重県　コロナウイルス	False	Mie	Japan	7
2020-09-01	qld border pass application	True	Queensland	Australia	17
2020-09-01	coronavirus sachsen	False	Saxony	Germany	9
2020-09-01	dvla	True	Essex	United Kingdom	27
2020-09-01	xfl	True	Virginia	United States	1
2020-09-01	unemployment extensions 2020	True	California	United States	1
2020-09-01	cdc report on coronavirus	False	California	United States	1
2020-09-01	kfla public health	True	Ontario	Canada	3
2020-09-01	worldometer coronavirus	False	Lancashire	United Kingdom	8
2020-09-01	ri covid 19 update	False	Rhode Island	United States	2
2020-09-01	nba playoffs 2020	True	Nevada	United States	15
2020-09-01	virginia coronavirus	False	Pennsylvania	United States	1
2020-09-01	qld border pass	True	Queensland	Australia	63
2020-09-01	coronavirus update	False	Gujarat	India	100
2020-09-01	john hopkins coronavirus map	False	Florida	United States	2
2020-09-01	cvs covid testing	False	California	United States	2
2020-09-01	dunelm	True	Essex	United Kingdom	24
2020-09-01	wv dhhr	True	Virginia	United States	1
2020-09-01	ben shapiro	True	California	United States	3
2020-09-01	corona virus	False	Ile-De-France	France	1
2020-09-01	imss cursos	True	Mexico City	Mexico	6
2020-09-01	고용보험	True	Gyeonggi	Korea (South)	100
2020-09-01	osu covid dashboard	False	Ohio	United States	1
2020-09-01	dashboard coronavirus	False	Styria	Austria	1
2020-09-01	villanova covid dashboard	False	Pennsylvania	United States	1
2020-09-01	nsw health	True	Queensland	Australia	5
2020-09-01	voce di mantova	True	Lombardy	Italy	1
2020-09-01	jet2	True	Glasgow City	United Kingdom	15
2020-09-01	direct line	True	Essex	United Kingdom	6
2020-09-01	worldometer coronavirus usa	False	Virginia	United States	1
2020-09-01	virginia coronavirus	False	South Carolina	United States	1
2020-09-01	jet2 flights	True	Nottingham City	United Kingdom	14
2020-09-01	mnp	True	Nevada	United States	2
2020-09-01	covid 19	False	Shandong	China	1
2020-09-01	coronavirus monde	False	Provence-Alpes-Cote D'azur	France	1
2020-09-01	scottish news	True	Fife	United Kingdom	18
2020-09-01	payroll tax	True	District Of Columbia	United States	3
2020-09-01	vera bradley masks	True	Pennsylvania	United States	1
2020-09-01	nsw covid update	False	Queensland	Australia	4
2020-09-01	debenhams uk	True	Essex	United Kingdom	33
2020-09-01	worldometer coronavirus	False	Virginia	United States	8
2020-09-01	hzz	True	City Of Zagreb	Croatia	1
2020-09-01	고용보험홈페이지	True	Gyeonggi	Korea (South)	34
2020-09-01	vaccine for coronavirus	False	Pennsylvania	United States	1
2020-09-01	erte	True	Andalusia	Spain	1
2020-09-01	nrl news	True	Queensland	Australia	31
2020-09-01	dashboard tirol	True	Styria	Austria	14
2020-09-01	coronavirus ultime notizie	False	Lombardy	Italy	1
2020-09-01	mgm resorts	True	Nevada	United States	2
2020-09-01	currys pc world	True	Essex	United Kingdom	44
2020-09-01	worldometer	True	Virginia	United States	1
2020-09-01	dfe	True	Greater Manchester	United Kingdom	1
2020-09-01	worldometer coronavirus	False	South Carolina	United States	5
2020-09-01	umatilla county	True	Oregon	United States	3
2020-09-01	vaccine	True	Pennsylvania	United States	1
2020-09-01	covid cases in india	False	Maharashtra	India	4
2020-09-01	superdrug	True	Merseyside	United Kingdom	8
2020-09-01	mbs online	True	Queensland	Australia	17
2020-09-01	jet2	True	Surrey	United Kingdom	1
2020-09-01	halfords	True	South Yorkshire	United Kingdom	23
2020-09-01	nachrichten	True	Mecklenburg-West Pomerania	Germany	43
2020-09-01	jet2holidays	True	Nottingham City	United Kingdom	14
2020-09-01	covid test	False	Essex	United Kingdom	6
2020-09-01	where to buy face masks for coronavirus ncov	False	Virginia	United States	2
2020-09-01	san mateo county	True	California	United States	2
2020-09-01	stimulus package	True	Arizona	United States	1
2020-09-01	california unemployment	True	California	United States	17
2020-09-01	city md	True	New York	United States	2
2020-09-01	hmrc login	True	Blackburn With Darwen	United Kingdom	1
2020-09-01	covid 19	False	Saxony	Germany	6
2020-09-01	moderna	True	North Carolina	United States	1
2020-09-01	masks for covid 19 for sale	False	Nevada	United States	1
2020-09-01	us covid deaths	False	Pennsylvania	United States	1
2020-09-01	b&q diy store	True	London	United Kingdom	4
2020-09-01	john hopkins coronavirus map	False	Queensland	Australia	8
2020-09-01	coventry telegraph	True	London	United Kingdom	1
2020-09-01	folkhälsomyndigheten	True	Sodermanland County	Sweden	5
2020-09-01	covid deaths today uk	False	Essex	United Kingdom	2
2020-09-01	virginia tech covid dashboard	False	Virginia	United States	1
2020-09-01	sfr mon compte	True	Ile-De-France	France	17
2020-09-01	unemployment claim	True	California	United States	1
2020-09-01	원주시청	True	Gyeonggi	Korea (South)	3
2020-09-01	us covid cases	False	Pennsylvania	United States	1
2020-09-01	how to make a face mask	True	Queensland	Australia	5
2020-09-01	coronavirus worldometers	False	Gloucestershire	United Kingdom	6
2020-09-01	ministerio da saude	True	Sao Paulo	Brazil	3
2020-09-01	covid 19 latest	False	Essex	United Kingdom	2
2020-09-01	minijob-zentrale	True	Schleswig-Holstein	Germany	3
2020-09-01	coronavirus map	False	North Carolina	United States	2
2020-09-01	virginia tech covid	False	Virginia	United States	1
2020-09-01	volotea sito ufficiale	True	Lombardy	Italy	4
2020-09-01	tui	True	Wiltshire	United Kingdom	6
2020-09-01	gesundheitsministerium österreich	True	Styria	Austria	20
2020-09-01	rki fallzahlen	True	Berlin	Germany	13
2020-09-01	hmrc login	True	Renfrewshire	United Kingdom	15
2020-09-01	las vegas coronavirus update	False	Nevada	United States	2
2020-09-01	fgts emergencial	True	Santa Catarina	Brazil	10
2020-09-01	worldometer coronavirus usa	False	South Carolina	United States	1
2020-09-01	lloyds business banking	True	Nottingham City	United Kingdom	4
2020-09-01	coronavirus nederland	False	South Holland	Netherlands	3
2020-09-01	digi24	True	Iasi	Romania	1
2020-09-01	fl coronavirus update	False	Florida	United States	1
2020-09-01	coronavirus statistics	False	Oregon	United States	6
2020-09-01	nzta	True	Otago	New Zealand	1
2020-09-01	uhc provider login	True	Missouri	United States	6
2020-09-01	us coronavirus deaths	False	Pennsylvania	United States	1
2020-09-01	johns hopkins coronavirus dashboard	False	Maine	United States	2
2020-09-01	coronavirus uk	False	Merseyside	United Kingdom	23
2020-09-01	frankston hospital	True	Queensland	Australia	6
2020-09-01	nys covid	False	New York	United States	1
2020-09-01	covid 19	False	Essex	United Kingdom	4
2020-09-01	ocado	True	West Berkshire	United Kingdom	20
2020-09-01	virginia health department coronavirus	False	Virginia	United States	1
2020-09-01	mot check	True	Gloucestershire	United Kingdom	19
2020-09-01	payroll tax	True	Ohio	United States	2
2020-09-01	joe rogan exp podcast	True	Florida	United States	1
2020-09-01	helsedirektoratet	True	Rogaland	Norway	1
2020-09-01	action logement	True	Brittany	France	8
2020-09-01	us coronavirus cases	False	Pennsylvania	United States	2
2020-09-01	boris johnson	True	West Midlands	United Kingdom	4
2020-09-01	department of home affairs	True	New South Wales	Australia	2
2020-09-01	foxtel	True	Queensland	Australia	63
2020-09-01	bilan coronavirus	False	Grand Est	France	1
2020-09-01	coventry building society	True	Essex	United Kingdom	6
2020-09-01	virginia governor	True	Virginia	United States	1
2020-09-01	kentucky derby 2020	True	Nevada	United States	32
2020-09-01	코로나	True	Gyeonggi	Korea (South)	66
2020-09-01	travis perkins	True	South Yorkshire	United Kingdom	10
2020-09-01	scottish government coronavirus	False	Glasgow City	United Kingdom	14
2020-09-01	sykes cottages uk	True	East Sussex	United Kingdom	1
2020-09-01	fallzahlen coronavirus	False	Saxony	Germany	3
2020-09-01	companies house	True	Southampton	United Kingdom	63
2020-09-01	kurier	True	Styria	Austria	100
2020-09-01	coronavirus paca	False	Provence-Alpes-Cote D'azur	France	1
2020-09-01	unemployment login	True	Pennsylvania	United States	1
2020-09-01	flight centre	True	Queensland	Australia	50
2020-09-01	countries on quarantine list	True	Essex	United Kingdom	3
2020-09-01	virginia department of health coronavirus	False	Virginia	United States	3
2020-09-01	love holidays	True	Nottingham City	United Kingdom	4
2020-09-01	vail resorts	True	Florida	United States	1
2020-09-01	worldometers coronavirus	False	Quebec	Canada	5
2020-09-01	livingston county news	True	New York	United States	1
2020-09-01	covid 19	False	East Java	Indonesia	1
2020-09-01	b&q	True	Cheshire	United Kingdom	42
2020-09-01	covid 19 update	False	Federal Territory Of Kuala Lumpur	Malaysia	37
2020-09-01	uhc provider login	True	Pennsylvania	United States	3
2020-09-01	tri county health dept	True	Utah	United States	3
2020-09-01	dvla mot check	True	Bedfordshire	United Kingdom	6
2020-09-01	covid suisse	False	Berne	Switzerland	1
2020-09-01	ausl bologna	True	Emilia-Romagna	Italy	9
