Date	Query	IsImplicitIntent	State	Country	PopularityScore
2020-07-01	covid 19 tracker india	False	Uttarakhand	India	1
2020-07-01	drug overdoses coronavirus	False	Nevada	United States	2
2020-07-01	opodo	True	Bavaria	Germany	6
2020-07-01	coronil	True	Uttarakhand	India	50
2020-07-01	oberstdorf	True	Bavaria	Germany	2
2020-07-01	coronavirus update	False	Uttarakhand	India	100
2020-07-01	nzz	True	Bavaria	Germany	9
2020-07-01	climss iniciar sesión	True	Tabasco	Mexico	1
2020-07-01	ntv livestream	True	Bavaria	Germany	2
2020-07-01	climss	True	Tabasco	Mexico	100
2020-07-01	ntv coronavirus	False	Bavaria	Germany	1
2020-07-01	tui	True	Saarland	Germany	1
2020-07-01	ndr	True	Bavaria	Germany	6
2020-07-01	tagesschau	True	Saarland	Germany	100
2020-07-01	nachrichten aktuell	True	Bavaria	Germany	20
2020-07-01	rki	True	Saarland	Germany	33
2020-07-01	nachrichten	True	Bavaria	Germany	80
2020-07-01	nachrichten	True	Saarland	Germany	39
2020-07-01	nhs england	True	West Yorkshire	United Kingdom	3
2020-07-01	robert koch institut coronavirus	False	Hesse	Germany	3
2020-07-01	mundschutz	True	Bavaria	Germany	1
2020-07-01	coronavirus	False	Saarland	Germany	6
2020-07-01	edd unemployment	True	Nevada	United States	2
2020-07-01	minijob-zentrale	True	Bavaria	Germany	5
2020-07-01	worldometers coronavirus	False	Newfoundland And Labrador	Canada	1
2020-07-01	mein schiff	True	Bavaria	Germany	1
2020-07-01	great west life login	True	Newfoundland And Labrador	Canada	38
2020-07-01	magdeburg	True	Bavaria	Germany	2
2020-07-01	covid 19 update	False	Newfoundland And Labrador	Canada	100
2020-07-01	logo nachrichten	True	Bavaria	Germany	10
2020-07-01	covid 19 newfoundland	False	Newfoundland And Labrador	Canada	13
2020-07-01	lidl reisen	True	Bavaria	Germany	2
2020-07-01	coronavirus update	False	Newfoundland And Labrador	Canada	25
2020-07-01	lgl bayern coronavirus	False	Bavaria	Germany	9
2020-07-01	lgl bayern	True	Bavaria	Germany	15
2020-07-01	landratsamt ostallgäu	True	Bavaria	Germany	2
2020-07-01	landratsamt dachau	True	Bavaria	Germany	3
2020-07-01	landratsamt coburg	True	Bavaria	Germany	1
2020-07-01	könig der löwen hamburg	True	Bavaria	Germany	1
2020-07-01	northwick park hospital	True	West Yorkshire	United Kingdom	3
2020-07-01	travel restrictions by state	True	Michigan	United States	2
2020-07-01	kroatien einreise	True	Bavaria	Germany	1
2020-07-01	kroatien coronavirus	False	Bavaria	Germany	3
2020-07-01	face masks	True	Nevada	United States	15
2020-07-01	kieser training	True	Bavaria	Germany	3
2020-07-01	kachelmann	True	Bavaria	Germany	1
2020-07-01	www.reactstudy.org/antigentest	True	West Midlands	United Kingdom	1
2020-07-01	johns hopkins coronavirus map	False	Bavaria	Germany	1
2020-07-01	wren kitchens	True	West Midlands	United Kingdom	2
2020-07-01	john hopkins university coronavirus map	False	Bavaria	Germany	7
2020-07-01	worldometer coronavirus	False	West Midlands	United Kingdom	13
2020-07-01	its reisen	True	Bavaria	Germany	2
2020-07-01	wilko	True	West Midlands	United Kingdom	34
2020-07-01	ischgl	True	Bavaria	Germany	1
2020-07-01	wickes click and collect	True	West Midlands	United Kingdom	6
2020-07-01	impfstoff coronavirus	False	Bavaria	Germany	1
2020-07-01	wickes	True	West Midlands	United Kingdom	55
2020-07-01	heute.de	True	Bavaria	Germany	3
2020-07-01	wetherspoons	True	West Midlands	United Kingdom	3
2020-07-01	gesundheitsamt regensburg	True	Bavaria	Germany	2
2020-07-01	ocado	True	West Yorkshire	United Kingdom	16
2020-07-01	coronavirus worldometer	False	Illinois	United States	2
2020-07-01	weston super mare	True	West Midlands	United Kingdom	1
2020-07-01	gesundheitsamt freising	True	Bavaria	Germany	1
2020-07-01	face masks for coronavirus	False	Nevada	United States	3
2020-07-01	warwickshire county council	True	West Midlands	United Kingdom	1
2020-07-01	germersheim	True	Bavaria	Germany	1
2020-07-01	wales lockdown update	True	West Midlands	United Kingdom	1
2020-07-01	fti touristik	True	Bavaria	Germany	1
2020-07-01	waitrose	True	West Midlands	United Kingdom	14
2020-07-01	fti	True	Bavaria	Germany	2
2020-07-01	virtual college	True	West Midlands	United Kingdom	1
2020-07-01	friedrich merz	True	Bavaria	Germany	2
2020-07-01	virgin holidays	True	West Midlands	United Kingdom	2
2020-07-01	flughafen frankfurt	True	Bavaria	Germany	1
2020-07-01	usa coronavirus update	False	West Midlands	United Kingdom	1
2020-07-01	ffp2 maske	True	Bavaria	Germany	2
2020-07-01	universal credit	True	West Midlands	United Kingdom	25
2020-07-01	einreise griechenland	True	Bavaria	Germany	4
2020-07-01	uk death toll today	True	West Midlands	United Kingdom	2
2020-07-01	dirk müller	True	Bavaria	Germany	1
2020-07-01	p&o cruises	True	West Yorkshire	United Kingdom	1
2020-07-01	what is considered a fever	True	California	United States	1
2020-07-01	uk covid deaths today	False	West Midlands	United Kingdom	1
2020-07-01	deutschland coronavirus	False	Bavaria	Germany	1
2020-07-01	face masks for sale	True	Nevada	United States	6
2020-07-01	uk coronavirus update	False	West Midlands	United Kingdom	8
2020-07-01	dehoga	True	Bavaria	Germany	5
2020-07-01	uk coronavirus deaths	False	West Midlands	United Kingdom	1
2020-07-01	covid-19 masks for sale	False	Bavaria	Germany	1
2020-07-01	uk coronavirus cases	False	West Midlands	United Kingdom	1
2020-07-01	covid 19 n95 masks for sale	False	Bavaria	Germany	2
2020-07-01	uk coronavirus	False	West Midlands	United Kingdom	1
2020-07-01	covid 19 map	False	Bavaria	Germany	2
2020-07-01	tui holidays 2020	True	West Midlands	United Kingdom	4
2020-07-01	covid 19	False	Bavaria	Germany	5
2020-07-01	tui holidays	True	West Midlands	United Kingdom	15
2020-07-01	covid	False	Bavaria	Germany	2
2020-07-01	tui coronavirus update	False	West Midlands	United Kingdom	2
2020-07-01	coronavirus weltweit	False	Bavaria	Germany	1
2020-07-01	tui	True	West Midlands	United Kingdom	19
2020-07-01	coronavirus statistiken	False	Bavaria	Germany	2
2020-07-01	parkdean resorts	True	West Yorkshire	United Kingdom	5
2020-07-01	covid mississippi	False	Mississippi	United States	2
2020-07-01	tsb bank	True	West Midlands	United Kingdom	6
2020-07-01	coronavirus news	False	Bavaria	Germany	2
2020-07-01	face shields	True	Nevada	United States	6
2020-07-01	travis perkins	True	West Midlands	United Kingdom	11
2020-07-01	coronavirus nachrichten	False	Bavaria	Germany	2
2020-07-01	travelodge uk	True	West Midlands	United Kingdom	3
2020-07-01	coronavirus in münchen aktuell	False	Bavaria	Germany	1
2020-07-01	travel republic	True	West Midlands	United Kingdom	3
2020-07-01	coronavirus deutschland	False	Bavaria	Germany	5
2020-07-01	the range	True	West Midlands	United Kingdom	35
2020-07-01	coronavirus bayern aktuell	False	Bavaria	Germany	1
2020-07-01	tesco jobs	True	West Midlands	United Kingdom	2
2020-07-01	coronavirus bayern	False	Bavaria	Germany	6
2020-07-01	tesco home delivery	True	West Midlands	United Kingdom	18
2020-07-01	coronavirus aktuell	False	Bavaria	Germany	10
2020-07-01	tesco credit card	True	West Midlands	United Kingdom	3
2020-07-01	coronavirus	False	Bavaria	Germany	13
2020-07-01	symptoms of coronavirus	False	West Midlands	United Kingdom	1
2020-07-01	corona virus	False	Bavaria	Germany	3
2020-07-01	pets at home	True	West Yorkshire	United Kingdom	14
2020-07-01	tui	True	Derby City	United Kingdom	35
2020-07-01	sykes cottages uk	True	West Midlands	United Kingdom	8
2020-07-01	condor flüge	True	Bavaria	Germany	2
2020-07-01	gavin newsom	True	Nevada	United States	3
2020-07-01	sykes cottages	True	West Midlands	United Kingdom	3
2020-07-01	bzga	True	Bavaria	Germany	3
2020-07-01	swine flu	True	West Midlands	United Kingdom	2
2020-07-01	bistum regensburg	True	Bavaria	Germany	11
2020-07-01	superdrug	True	West Midlands	United Kingdom	14
2020-07-01	bistum augsburg	True	Bavaria	Germany	3
2020-07-01	student finance login	True	West Midlands	United Kingdom	26
2020-07-01	bibione	True	Bavaria	Germany	2
2020-07-01	student finance	True	West Midlands	United Kingdom	10
2020-07-01	berge und meer	True	Bavaria	Germany	2
2020-07-01	ssp	True	West Midlands	United Kingdom	1
2020-07-01	auswärtiges amt reisehinweise	True	Bavaria	Germany	15
2020-07-01	specsavers	True	West Midlands	United Kingdom	10
2020-07-01	auswärtiges amt	True	Bavaria	Germany	12
2020-07-01	smyths toys uk	True	West Midlands	United Kingdom	14
2020-07-01	alltours	True	Bavaria	Germany	4
2020-07-01	phe	True	West Yorkshire	United Kingdom	4
2020-07-01	covid 19 update ohio	False	Ohio	United States	1
2020-07-01	smyths	True	West Midlands	United Kingdom	7
2020-07-01	aktuelle nachrichten	True	Bavaria	Germany	14
2020-07-01	gavin newsom press conference	True	Nevada	United States	9
2020-07-01	smiths toy super stores	True	West Midlands	United Kingdom	3
2020-07-01	aida kreuzfahrten	True	Bavaria	Germany	1
2020-07-01	slimming world	True	West Midlands	United Kingdom	7
2020-07-01	self employed income support scheme	True	West Midlands	United Kingdom	1
2020-07-01	screwfix	True	West Midlands	United Kingdom	99
2020-07-01	scotland coronavirus update	False	West Midlands	United Kingdom	1
2020-07-01	sainsburys groceries	True	West Midlands	United Kingdom	52
2020-07-01	sainsburys	True	West Midlands	United Kingdom	26
2020-07-01	saga holidays	True	West Midlands	United Kingdom	1
2020-07-01	rspb	True	West Midlands	United Kingdom	2
2020-07-01	road tax	True	West Midlands	United Kingdom	3
2020-07-01	riddor	True	West Midlands	United Kingdom	2
2020-07-01	rics	True	West Midlands	United Kingdom	1
2020-07-01	remdesivir drug coronavirus	False	West Midlands	United Kingdom	3
2020-07-01	remdesivir	True	West Midlands	United Kingdom	5
2020-07-01	pubs reopening	True	West Midlands	United Kingdom	1
2020-07-01	phonics play	True	West Yorkshire	United Kingdom	15
2020-07-01	corona virus	False	Utah	United States	3
2020-07-01	public health england coronavirus	False	West Midlands	United Kingdom	2
2020-07-01	public health england	True	West Midlands	United Kingdom	7
2020-07-01	george floyd	True	Nevada	United States	1
2020-07-01	phonics play	True	West Midlands	United Kingdom	18
2020-07-01	pets at home	True	West Midlands	United Kingdom	11
2020-07-01	parkdean resorts	True	West Midlands	United Kingdom	3
2020-07-01	p and o cruises	True	West Midlands	United Kingdom	1
2020-07-01	ofqual	True	West Midlands	United Kingdom	1
2020-07-01	ocado	True	West Midlands	United Kingdom	14
2020-07-01	nuneaton news	True	West Midlands	United Kingdom	1
2020-07-01	nhs england	True	West Midlands	United Kingdom	1
2020-07-01	nhs discounts	True	West Midlands	United Kingdom	1
2020-07-01	nationwide building society	True	West Midlands	United Kingdom	16
2020-07-01	national trust	True	West Midlands	United Kingdom	11
2020-07-01	national express coaches	True	West Midlands	United Kingdom	3
2020-07-01	national express	True	West Midlands	United Kingdom	6
2020-07-01	mot extensions due to coronavirus	False	West Midlands	United Kingdom	2
2020-07-01	mot check	True	West Midlands	United Kingdom	22
2020-07-01	morrisons	True	West Midlands	United Kingdom	46
2020-07-01	pinderfields hospital	True	West Yorkshire	United Kingdom	3
2020-07-01	rki risikogruppen	True	Hesse	Germany	1
2020-07-01	matalan uk	True	West Midlands	United Kingdom	1
2020-07-01	get my payment	True	Nevada	United States	2
2020-07-01	martin lewis money saving expert	True	West Midlands	United Kingdom	8
2020-07-01	martin lewis	True	West Midlands	United Kingdom	6
2020-07-01	lv car insurance	True	West Midlands	United Kingdom	1
2020-07-01	loveholidays	True	West Midlands	United Kingdom	2
2020-07-01	love holidays	True	West Midlands	United Kingdom	11
2020-07-01	lockdown	True	West Midlands	United Kingdom	2
2020-07-01	lloyds business banking	True	West Midlands	United Kingdom	5
2020-07-01	leicester lockdown map	True	West Midlands	United Kingdom	5
2020-07-01	leicester lockdown	True	West Midlands	United Kingdom	4
2020-07-01	leger holidays	True	West Midlands	United Kingdom	1
2020-07-01	leeds building society	True	West Midlands	United Kingdom	1
2020-07-01	latest coronavirus figures	False	West Midlands	United Kingdom	1
2020-07-01	kate garraway husband derek draper	True	West Midlands	United Kingdom	2
2020-07-01	john hopkins coronavirus map	False	West Midlands	United Kingdom	1
2020-07-01	joe wicks	True	West Midlands	United Kingdom	1
2020-07-01	job seekers allowance	True	West Midlands	United Kingdom	1
2020-07-01	public health england	True	West Yorkshire	United Kingdom	13
2020-07-01	coronavirus vaccine	False	Illinois	United States	2
2020-07-01	job retention scheme	True	West Midlands	United Kingdom	1
2020-07-01	governor newsom	True	Nevada	United States	28
2020-07-01	jet2holidays	True	West Midlands	United Kingdom	14
2020-07-01	jet2 holidays 2020	True	West Midlands	United Kingdom	3
2020-07-01	jet2 flights	True	West Midlands	United Kingdom	12
2020-07-01	jet2	True	West Midlands	United Kingdom	10
2020-07-01	jet 2 holidays 2020	True	West Midlands	United Kingdom	6
2020-07-01	ir35	True	West Midlands	United Kingdom	2
2020-07-01	how to make a face mask	True	West Midlands	United Kingdom	1
2020-07-01	how many people have died from coronavirus	False	West Midlands	United Kingdom	2
2020-07-01	how many deaths today	True	West Midlands	United Kingdom	1
2020-07-01	how many cases of coronavirus in my area	False	West Midlands	United Kingdom	3
2020-07-01	house prices	True	West Midlands	United Kingdom	1
2020-07-01	hoseasons uk	True	West Midlands	United Kingdom	1
2020-07-01	hoseasons	True	West Midlands	United Kingdom	10
2020-07-01	home bargains	True	West Midlands	United Kingdom	12
2020-07-01	holiday extras	True	West Midlands	United Kingdom	1
2020-07-01	hmrc vat	True	West Midlands	United Kingdom	1
2020-07-01	public health england coronavirus	False	West Yorkshire	United Kingdom	6
2020-07-01	west covina	True	California	United States	1
2020-07-01	hmrc login	True	West Midlands	United Kingdom	52
2020-07-01	heidi klum coronavirus	False	Nevada	United States	3
2020-07-01	hays travel	True	West Midlands	United Kingdom	5
2020-07-01	haven holidays 2020	True	West Midlands	United Kingdom	3
2020-07-01	haven holidays	True	West Midlands	United Kingdom	5
2020-07-01	halfords	True	West Midlands	United Kingdom	35
2020-07-01	greta thunberg	True	West Midlands	United Kingdom	1
2020-07-01	gov.uk coronavirus	False	West Midlands	United Kingdom	3
2020-07-01	gov.uk	True	West Midlands	United Kingdom	33
2020-07-01	gov uk coronavirus	False	West Midlands	United Kingdom	5
2020-07-01	gloucestershire live	True	West Midlands	United Kingdom	2
2020-07-01	furlough scheme uk	True	West Midlands	United Kingdom	3
2020-07-01	furlough scheme	True	West Midlands	United Kingdom	3
2020-07-01	companies house	True	Ballymena	United Kingdom	1
2020-07-01	foreign office travel advice	True	West Midlands	United Kingdom	1
2020-07-01	fco travel advice	True	West Midlands	United Kingdom	2
2020-07-01	face masks uk	True	West Midlands	United Kingdom	1
2020-07-01	face masks	True	West Midlands	United Kingdom	5
2020-07-01	eurotunnel	True	West Midlands	United Kingdom	3
2020-07-01	quarantine uk	True	West Yorkshire	United Kingdom	3
2020-07-01	travis perkins	True	Derby City	United Kingdom	10
2020-07-01	covid 19 update	False	Nairobi Province	Kenya	40
2020-07-01	heroes act 2020	True	Nevada	United States	1
2020-07-01	edf energy	True	West Midlands	United Kingdom	1
2020-07-01	coronavirus update	False	Nairobi Province	Kenya	100
2020-07-01	ecb cricket	True	West Midlands	United Kingdom	6
2020-07-01	corona virus updates	False	Nairobi Province	Kenya	1
2020-07-01	easyjet uk	True	West Midlands	United Kingdom	1
2020-07-01	zus	True	Lubuskie	Poland	100
2020-07-01	dvla mot check	True	West Midlands	United Kingdom	5
2020-07-01	koronawirus w polsce	True	Lubuskie	Poland	1
2020-07-01	segurança social directa	True	Vila Real	Portugal	1
2020-07-01	dvla	True	West Midlands	United Kingdom	31
2020-07-01	svt nyheter	True	Jonkoping County	Sweden	1
2020-07-01	currys pc world	True	Ballymena	United Kingdom	100
2020-07-01	経済産業省 ホームページ	True	Kanagawa	Japan	7
2020-07-01	dunelm	True	West Midlands	United Kingdom	39
2020-07-01	folkhälsomyndigheten se	True	Jonkoping County	Sweden	1
2020-07-01	神奈川県　コロナ	True	Kanagawa	Japan	7
2020-07-01	dominic cummings	True	West Midlands	United Kingdom	1
2020-07-01	remdesivir	True	West Yorkshire	United Kingdom	5
2020-07-01	rki risikogebiete	True	Hesse	Germany	12
2020-07-01	expressen	True	Jonkoping County	Sweden	100
2020-07-01	irs get my payment	True	Nevada	United States	4
2020-07-01	神奈川　コロナ	True	Kanagawa	Japan	10
2020-07-01	disposable gloves	True	West Midlands	United Kingdom	1
2020-07-01	aftonbladet senaste nytt	True	Jonkoping County	Sweden	17
2020-07-01	東京都　コロナ	True	Kanagawa	Japan	7
2020-07-01	direct line	True	West Midlands	United Kingdom	4
2020-07-01	1177	True	Jonkoping County	Sweden	15
2020-07-01	東京都	True	Kanagawa	Japan	26
2020-07-01	diabetes uk	True	West Midlands	United Kingdom	2
2020-07-01	édouard philippe	True	Grand Est	France	1
2020-07-01	新型コロナウイルス	False	Kanagawa	Japan	13
2020-07-01	dfe	True	West Midlands	United Kingdom	3
2020-07-01	screwfix	True	Ballymena	United Kingdom	100
2020-07-01	zoo de beauval	True	Grand Est	France	2
2020-07-01	持続化補助金	True	Kanagawa	Japan	12
2020-07-01	debenhams uk	True	West Midlands	United Kingdom	31
2020-07-01	volotea	True	Grand Est	France	18
2020-07-01	持続化給付金	True	Kanagawa	Japan	35
2020-07-01	remdesivir drug coronavirus	False	West Yorkshire	United Kingdom	2
2020-07-01	covid19relief.sba.gov	False	Alabama	United States	2
2020-07-01	deaths in uk from coronavirus	False	West Midlands	United Kingdom	1
2020-07-01	irs stimulus check	True	Nevada	United States	5
2020-07-01	urssaf	True	Grand Est	France	18
2020-07-01	感染者数	True	Kanagawa	Japan	3
2020-07-01	currys pc world	True	West Midlands	United Kingdom	96
2020-07-01	transavia	True	Grand Est	France	1
2020-07-01	山中伸弥	True	Kanagawa	Japan	1
2020-07-01	covid testing uk	False	West Midlands	United Kingdom	1
2020-07-01	soldes été 2020	True	Grand Est	France	5
2020-07-01	家賃支援給付金	True	Kanagawa	Japan	9
2020-07-01	covid symptoms	False	West Midlands	United Kingdom	1
2020-07-01	sfr tv	True	Grand Est	France	3
2020-07-01	外務省海外安全ホームページ	True	Kanagawa	Japan	1
2020-07-01	b&q	True	Durham	United Kingdom	62
2020-07-01	covid deaths today uk	False	West Midlands	United Kingdom	12
2020-07-01	sfr mon compte	True	Grand Est	France	23
2020-07-01	埼玉県　コロナ	True	Kanagawa	Japan	1
2020-07-01	covid 19 update	False	West Midlands	United Kingdom	1
2020-07-01	service civique	True	Grand Est	France	1
2020-07-01	riddor	True	West Yorkshire	United Kingdom	3
2020-07-01	coronavirus usa	False	Illinois	United States	1
2020-07-01	埼玉県	True	Kanagawa	Japan	6
2020-07-01	john hopkins coronavirus map	False	Nevada	United States	4
2020-07-01	covid 19 uk	False	West Midlands	United Kingdom	1
2020-07-01	scei	True	Grand Est	France	1
2020-07-01	マスク	True	Kanagawa	Japan	14
2020-07-01	covid 19 symptoms	False	West Midlands	United Kingdom	1
2020-07-01	résultat bac 2020	True	Grand Est	France	1
2020-07-01	コロナ－ウイルス	False	Kanagawa	Japan	1
2020-07-01	covid 19 deaths today	False	West Midlands	United Kingdom	2
2020-07-01	ratp	True	Grand Est	France	2
2020-07-01	コロナ対策	True	Kanagawa	Japan	3
2020-07-01	covid 19	False	West Midlands	United Kingdom	9
2020-07-01	puy du fou 2020	True	Grand Est	France	1
2020-07-01	caravan and motorhome club	True	Durham	United Kingdom	7
2020-07-01	コロナウイルスとは	False	Kanagawa	Japan	1
2020-07-01	covid	False	West Midlands	United Kingdom	3
2020-07-01	puy du fou	True	Grand Est	France	1
2020-07-01	コロナウイルス	False	Kanagawa	Japan	19
2020-07-01	coventry telegraph	True	West Midlands	United Kingdom	27
2020-07-01	road tax	True	West Yorkshire	United Kingdom	3
2020-07-01	washington state coronavirus update	False	California	United States	1
2020-07-01	pajemploi assistante maternelle	True	Grand Est	France	1
2020-07-01	johns hopkins coronavirus dashboard	False	Nevada	United States	4
2020-07-01	コロナ　症状	True	Kanagawa	Japan	2
2020-07-01	coventry building society	True	West Midlands	United Kingdom	27
2020-07-01	pajemploi	True	Grand Est	France	72
2020-07-01	コロナ　ワクチン	True	Kanagawa	Japan	1
2020-07-01	cottages.com	True	West Midlands	United Kingdom	2
2020-07-01	mondial relay	True	Grand Est	France	16
2020-07-01	コロナ-ウイルス	False	Kanagawa	Japan	3
2020-07-01	costa coffee	True	West Midlands	United Kingdom	1
2020-07-01	maif	True	Grand Est	France	6
2020-07-01	コロナ －ウイルス	False	Kanagawa	Japan	2
2020-07-01	coronavirus worldometers	False	West Midlands	United Kingdom	6
2020-07-01	companies house	True	Durham	United Kingdom	49
2020-07-01	la poste	True	Grand Est	France	31
2020-07-01	コロナ ウイルス	False	Kanagawa	Japan	1
2020-07-01	coronavirus worldometer	False	West Midlands	United Kingdom	1
2020-07-01	impôts gouv professionnels	True	Grand Est	France	1
2020-07-01	コロナ	True	Kanagawa	Japan	100
2020-07-01	sainsburys	True	West Yorkshire	United Kingdom	22
2020-07-01	the range	True	Derby City	United Kingdom	32
2020-07-01	coronavirus usa	False	West Midlands	United Kingdom	1
2020-07-01	las vegas coronavirus	False	Nevada	United States	1
2020-07-01	impôts gouv particulier	True	Grand Est	France	4
2020-07-01	pcr検査	True	Kanagawa	Japan	2
2020-07-01	coronavirus update uk	False	West Midlands	United Kingdom	3
2020-07-01	impots.gouv.fr	True	Grand Est	France	100
2020-07-01	nhk コロナ	True	Kanagawa	Japan	1
2020-07-01	coronavirus update	False	West Midlands	United Kingdom	24
2020-07-01	gouvernement coronavirus	False	Grand Est	France	1
2020-07-01	covid19	False	Kanagawa	Japan	2
2020-07-01	coronavirus uk	False	West Midlands	United Kingdom	29
2020-07-01	go voyages	True	Grand Est	France	1
2020-07-01	companies house beta	True	Durham	United Kingdom	7
2020-07-01	covid-19	False	Kanagawa	Japan	5
2020-07-01	coronavirus symptoms	False	West Midlands	United Kingdom	1
2020-07-01	futuroscope	True	Grand Est	France	2
2020-07-01	covid	False	Kanagawa	Japan	2
2020-07-01	coronavirus stats	False	West Midlands	United Kingdom	1
2020-07-01	sainsburys groceries	True	West Yorkshire	United Kingdom	46
2020-07-01	tesco home delivery	True	Southampton	United Kingdom	30
2020-07-01	france info	True	Grand Est	France	9
2020-07-01	las vegas coronavirus update	False	Nevada	United States	2
2020-07-01	coronavirus	False	Kanagawa	Japan	1
2020-07-01	coronavirus statistics	False	West Midlands	United Kingdom	4
2020-07-01	easyjet site officiel	True	Grand Est	France	1
2020-07-01	coronavirus latest	False	West Midlands	United Kingdom	3
2020-07-01	demain nous appartient	True	Grand Est	France	7
2020-07-01	coronavirus in my area	False	West Midlands	United Kingdom	1
2020-07-01	covid usa	False	Grand Est	France	1
2020-07-01	coronavirus deaths uk	False	West Midlands	United Kingdom	2
2020-07-01	covid france	False	Grand Est	France	1
2020-07-01	coronavirus deaths today uk	False	West Midlands	United Kingdom	1
2020-07-01	coronavirus	False	Durham	United Kingdom	5
2020-07-01	covid 19 france	False	Grand Est	France	5
2020-07-01	coronavirus	False	West Midlands	United Kingdom	10
2020-07-01	covid 19	False	Grand Est	France	4
2020-07-01	congestion charge	True	West Midlands	United Kingdom	1
2020-07-01	covid	False	Grand Est	France	2
2020-07-01	screwfix	True	West Yorkshire	United Kingdom	98
2020-07-01	rki fallzahlen	True	Hesse	Germany	4
2020-07-01	companies house beta	True	West Midlands	United Kingdom	21
2020-07-01	mask for coronavirus for sale	False	Nevada	United States	2
2020-07-01	corsica ferries	True	Grand Est	France	2
2020-07-01	companies house	True	West Midlands	United Kingdom	100
2020-07-01	coronavirus usa	False	Grand Est	France	1
2020-07-01	cineworld	True	West Midlands	United Kingdom	2
2020-07-01	coronavirus statistiques	False	Grand Est	France	1
2020-07-01	chester zoo	True	West Midlands	United Kingdom	3
2020-07-01	coronavirus monde	False	Grand Est	France	4
2020-07-01	charity commission	True	West Midlands	United Kingdom	3
2020-07-01	coronavirus italie	False	Grand Est	France	2
2020-07-01	center parcs	True	West Midlands	United Kingdom	2
2020-07-01	coronavirus uk	False	Durham	United Kingdom	20
2020-07-01	coronavirus france	False	Grand Est	France	15
2020-07-01	caravan and motorhome club	True	West Midlands	United Kingdom	4
2020-07-01	coronavirus espagne	False	Grand Est	France	1
2020-07-01	canal and river trust	True	West Midlands	United Kingdom	1
2020-07-01	coronavirus bresil	False	Grand Est	France	1
2020-07-01	shearings	True	West Yorkshire	United Kingdom	1
2020-07-01	coronavirus us	False	Illinois	United States	1
2020-07-01	camping and caravanning club	True	West Midlands	United Kingdom	3
2020-07-01	masks	True	Nevada	United States	6
2020-07-01	coronavirus	False	Grand Est	France	8
2020-07-01	butlins	True	West Midlands	United Kingdom	3
2020-07-01	chômage partiel	True	Grand Est	France	1
2020-07-01	brittany ferries	True	West Midlands	United Kingdom	3
2020-07-01	chomage partiel	True	Grand Est	France	1
2020-07-01	bradford lockdown	True	West Midlands	United Kingdom	2
2020-07-01	cesu.urssaf.fr espace employeur	True	Grand Est	France	13
2020-07-01	bq superstores	True	West Midlands	United Kingdom	4
2020-07-01	carpimko	True	Grand Est	France	4
2020-07-01	bounce back loan scheme	True	West Midlands	United Kingdom	2
2020-07-01	coronavirus update	False	Durham	United Kingdom	11
2020-07-01	bilan coronavirus	False	Grand Est	France	1
2020-07-01	boris johnson	True	West Midlands	United Kingdom	4
2020-07-01	ars grand est	True	Grand Est	France	3
2020-07-01	boots the chemist	True	West Midlands	United Kingdom	11
2020-07-01	ameli	True	Grand Est	France	67
2020-07-01	shearings coach holidays 2020	True	West Yorkshire	United Kingdom	2
2020-07-01	walgreens covid testing	False	California	United States	1
2020-07-01	black horse finance	True	West Midlands	United Kingdom	1
2020-07-01	masks for coronavirus	False	Nevada	United States	1
2020-07-01	algerie	True	Grand Est	France	1
2020-07-01	birmingham airport	True	West Midlands	United Kingdom	5
2020-07-01	agirc-arrco	True	Grand Est	France	1
2020-07-01	bbc covid 19 area checker	False	West Midlands	United Kingdom	1
2020-07-01	actualités	True	Grand Est	France	14
2020-07-01	bbc coronavirus in my area	False	West Midlands	United Kingdom	2
2020-07-01	activité partielle	True	Grand Est	France	5
2020-07-01	bame	True	West Midlands	United Kingdom	2
2020-07-01	action logement	True	Grand Est	France	9
2020-07-01	b&q diy store	True	West Midlands	United Kingdom	15
2020-07-01	covid deaths today uk	False	Durham	United Kingdom	3
2020-07-01	b&q	True	West Midlands	United Kingdom	52
2020-07-01	b and q diy store	True	West Midlands	United Kingdom	8
2020-07-01	aldi opening times	True	West Midlands	United Kingdom	1
2020-07-01	airbnb uk	True	West Midlands	United Kingdom	8
2020-07-01	air bridges travel news	True	West Midlands	United Kingdom	4
2020-07-01	shielding coronavirus	False	West Yorkshire	United Kingdom	3
2020-07-01	superdrug	True	Derby City	United Kingdom	16
2020-07-01	air bridges	True	West Midlands	United Kingdom	4
2020-07-01	mgm resorts	True	Nevada	United States	3
2020-07-01	acas employee advice	True	West Midlands	United Kingdom	2
2020-07-01	acas	True	West Midlands	United Kingdom	6
2020-07-01	sunweb	True	Overijssel	Netherlands	1
2020-07-01	rivm coronavirus	False	Overijssel	Netherlands	18
2020-07-01	rivm	True	Overijssel	Netherlands	100
2020-07-01	nieuws	True	Overijssel	Netherlands	24
2020-07-01	ad.nl	True	Overijssel	Netherlands	30
2020-07-01	svt.se	True	Blekinge County	Sweden	1
2020-07-01	svt nyheter	True	Blekinge County	Sweden	9
2020-07-01	expressen	True	Blekinge County	Sweden	100
2020-07-01	currys pc world	True	Durham	United Kingdom	100
2020-07-01	aftonbladet senaste nytt	True	Blekinge County	Sweden	14
2020-07-01	1177	True	Blekinge County	Sweden	27
2020-07-01	worldometers coronavirus	False	Telangana	India	58
2020-07-01	sensex	True	Telangana	India	6
